aob	eps	comm	
2.051725e-15	1.045796e-16	1.022688e-15	
2.054019e-15	1.045691e-16	1.023448e-15	
2.056314e-15	1.045587e-16	1.024210e-15	
2.058613e-15	1.045482e-16	1.024972e-15	
2.060914e-15	1.045377e-16	1.025734e-15	
2.063217e-15	1.045273e-16	1.026497e-15	
2.065524e-15	1.045168e-16	1.027261e-15	
2.067832e-15	1.045063e-16	1.028025e-15	
2.070143e-15	1.044959e-16	1.028790e-15	
2.072457e-15	1.044854e-16	1.029555e-15	
2.074774e-15	1.044750e-16	1.030321e-15	
2.077092e-15	1.044645e-16	1.031088e-15	
2.079414e-15	1.044541e-16	1.031855e-15	
2.081738e-15	1.044436e-16	1.032622e-15	
2.084065e-15	1.044332e-16	1.033391e-15	
2.086394e-15	1.044227e-16	1.034159e-15	
2.088726e-15	1.044123e-16	1.034929e-15	
2.091060e-15	1.044018e-16	1.035699e-15	
2.093397e-15	1.043914e-16	1.036469e-15	
2.095737e-15	1.043809e-16	1.037240e-15	
2.098079e-15	1.043705e-16	1.038012e-15	
2.100424e-15	1.043600e-16	1.038784e-15	
2.102771e-15	1.043496e-16	1.039557e-15	
2.105121e-15	1.043391e-16	1.040330e-15	
2.107474e-15	1.043287e-16	1.041104e-15	
2.109829e-15	1.043182e-16	1.041878e-15	
2.112187e-15	1.043078e-16	1.042653e-15	
2.114547e-15	1.042974e-16	1.043429e-15	
2.116910e-15	1.042869e-16	1.044205e-15	
2.119276e-15	1.042765e-16	1.044982e-15	
2.121644e-15	1.042661e-16	1.045759e-15	
2.124015e-15	1.042556e-16	1.046537e-15	
2.126389e-15	1.151867e-15	1.047316e-15	
2.128765e-15	1.151751e-15	1.048095e-15	
2.131144e-15	1.151636e-15	1.048874e-15	
2.133525e-15	1.151521e-15	1.049655e-15	
2.135909e-15	1.151405e-15	1.050435e-15	
2.138296e-15	1.151290e-15	1.051217e-15	
2.140686e-15	1.151175e-15	1.051999e-15	
2.143078e-15	1.151060e-15	1.052781e-15	
2.145472e-15	1.150945e-15	1.053564e-15	
2.147870e-15	1.150829e-15	1.054348e-15	
2.150270e-15	1.150714e-15	1.055132e-15	
2.152672e-15	1.150599e-15	1.055917e-15	
2.155078e-15	1.150484e-15	1.056703e-15	
2.157486e-15	1.150369e-15	1.057489e-15	
2.159897e-15	1.150254e-15	1.058275e-15	
2.162310e-15	1.150139e-15	1.059062e-15	
2.164726e-15	1.150023e-15	1.059850e-15	
2.167145e-15	1.149908e-15	1.060638e-15	
2.169566e-15	1.149793e-15	1.061427e-15	
2.171990e-15	1.149678e-15	1.062217e-15	
2.174417e-15	1.149563e-15	1.063007e-15	
2.176847e-15	1.149448e-15	1.063798e-15	
2.179279e-15	1.149333e-15	1.064589e-15	
2.181714e-15	1.149218e-15	1.065381e-15	
2.184151e-15	1.149103e-15	1.066173e-15	
2.186592e-15	1.148988e-15	1.066966e-15	
2.189035e-15	1.148873e-15	1.067760e-15	
2.191480e-15	1.148758e-15	1.068554e-15	
2.193929e-15	1.148643e-15	1.069349e-15	
2.196380e-15	1.148528e-15	1.070144e-15	
2.198834e-15	1.148413e-15	1.070940e-15	
2.201291e-15	1.148298e-15	1.071737e-15	
2.203750e-15	1.148183e-15	1.072534e-15	
2.206212e-15	1.148068e-15	1.073331e-15	
2.208677e-15	1.147954e-15	1.074130e-15	
2.211144e-15	1.147839e-15	1.074929e-15	
2.213614e-15	1.147724e-15	1.075728e-15	
2.216087e-15	1.147609e-15	1.076528e-15	
2.218563e-15	1.147494e-15	1.077329e-15	
2.221042e-15	1.147379e-15	1.078130e-15	
2.223523e-15	1.147264e-15	1.078932e-15	
2.226007e-15	1.147150e-15	1.079734e-15	
2.228494e-15	1.147035e-15	1.080537e-15	
2.230983e-15	1.146920e-15	1.081341e-15	
2.233475e-15	1.146805e-15	1.082145e-15	
2.235971e-15	1.146690e-15	1.082950e-15	
2.238468e-15	1.146576e-15	1.083756e-15	
2.240969e-15	1.146461e-15	1.084562e-15	
2.243472e-15	1.146346e-15	1.085368e-15	
2.245978e-15	1.146231e-15	1.086175e-15	
2.248487e-15	1.146117e-15	1.086983e-15	
2.250999e-15	1.146002e-15	1.087792e-15	
2.253513e-15	1.145887e-15	1.088601e-15	
2.256031e-15	1.145773e-15	1.089410e-15	
2.258551e-15	1.145658e-15	1.090220e-15	
2.261074e-15	1.145543e-15	1.091031e-15	
2.263599e-15	1.145429e-15	1.091843e-15	
2.266128e-15	1.145314e-15	1.092655e-15	
2.268659e-15	1.145199e-15	1.093467e-15	
2.271193e-15	1.145085e-15	1.094280e-15	
2.273730e-15	1.144970e-15	1.095094e-15	
2.276270e-15	1.144856e-15	1.095909e-15	
2.278812e-15	1.144741e-15	1.096724e-15	
2.281358e-15	1.144626e-15	1.097539e-15	
2.283906e-15	1.144512e-15	1.098355e-15	
2.286457e-15	1.144397e-15	1.099172e-15	
2.289010e-15	1.144283e-15	1.099990e-15	
2.291567e-15	1.144168e-15	1.100808e-15	
2.294127e-15	1.144054e-15	1.101626e-15	
2.296689e-15	1.143939e-15	1.102445e-15	
2.299254e-15	1.143825e-15	1.103265e-15	
2.301822e-15	1.143710e-15	1.104086e-15	
2.304393e-15	1.143596e-15	1.104907e-15	
2.306967e-15	1.143481e-15	1.105728e-15	
2.309543e-15	1.143367e-15	1.106551e-15	
2.312123e-15	1.143253e-15	1.107374e-15	
2.314705e-15	1.143138e-15	1.108197e-15	
2.317290e-15	1.143024e-15	1.109021e-15	
2.319878e-15	1.142909e-15	1.109846e-15	
2.322469e-15	1.142795e-15	1.110671e-15	
2.325063e-15	1.142681e-15	1.111497e-15	
2.327659e-15	1.142566e-15	1.112324e-15	
2.330259e-15	1.142452e-15	1.113151e-15	
2.332861e-15	1.142338e-15	1.113979e-15	
2.335467e-15	1.142223e-15	1.114807e-15	
2.338075e-15	1.142109e-15	1.115636e-15	
2.340686e-15	1.141995e-15	1.116465e-15	
2.343300e-15	1.141880e-15	1.117296e-15	
2.345917e-15	1.141766e-15	1.118126e-15	
2.348536e-15	1.141652e-15	1.118958e-15	
2.351159e-15	1.141538e-15	1.119790e-15	
2.353785e-15	1.141423e-15	1.120623e-15	
2.356413e-15	1.141309e-15	1.121456e-15	
2.359045e-15	1.141195e-15	1.122290e-15	
2.361679e-15	1.141081e-15	1.123124e-15	
2.364316e-15	1.140966e-15	1.123959e-15	
2.366956e-15	1.140852e-15	1.124795e-15	
2.369599e-15	1.140738e-15	1.125632e-15	
2.372245e-15	1.140624e-15	1.126469e-15	
2.374894e-15	1.140510e-15	1.127306e-15	
2.377546e-15	1.140396e-15	1.128144e-15	
2.380201e-15	1.140281e-15	1.128983e-15	
2.382859e-15	1.140167e-15	1.129823e-15	
2.385520e-15	1.140053e-15	1.130663e-15	
2.388183e-15	1.139939e-15	1.131503e-15	
2.390850e-15	1.139825e-15	1.132345e-15	
2.393520e-15	1.139711e-15	1.133187e-15	
2.396192e-15	1.139597e-15	1.134029e-15	
2.398868e-15	1.139483e-15	1.134872e-15	
2.401546e-15	1.139369e-15	1.135716e-15	
2.404228e-15	1.139255e-15	1.136561e-15	
2.406912e-15	1.139141e-15	1.137406e-15	
2.409599e-15	1.139027e-15	1.138251e-15	
2.412290e-15	1.138913e-15	1.139098e-15	
2.414983e-15	1.138799e-15	1.139945e-15	
2.417680e-15	1.138685e-15	1.140792e-15	
2.420379e-15	1.138571e-15	1.141640e-15	
2.423081e-15	1.138457e-15	1.142489e-15	
2.425787e-15	1.138343e-15	1.143339e-15	
2.428495e-15	1.138229e-15	1.144189e-15	
2.431206e-15	1.138115e-15	1.145039e-15	
2.433921e-15	1.138001e-15	1.145891e-15	
2.436638e-15	1.137887e-15	1.146743e-15	
2.439358e-15	1.137773e-15	1.147595e-15	
2.442082e-15	1.137660e-15	1.148449e-15	
2.444808e-15	1.137546e-15	1.149302e-15	
2.447538e-15	1.137432e-15	1.150157e-15	
2.450270e-15	1.137318e-15	1.151012e-15	
2.453005e-15	1.137204e-15	1.151868e-15	
2.455744e-15	1.137090e-15	1.152724e-15	
2.458486e-15	1.136977e-15	1.153581e-15	
2.461230e-15	1.136863e-15	1.154439e-15	
2.463978e-15	1.136749e-15	1.155297e-15	
2.466728e-15	1.136635e-15	1.156156e-15	
2.469482e-15	1.136522e-15	1.157016e-15	
2.472239e-15	1.136408e-15	1.157876e-15	
2.474999e-15	1.136294e-15	1.158737e-15	
2.477762e-15	1.136180e-15	1.159598e-15	
2.480528e-15	1.136067e-15	1.160460e-15	
2.483297e-15	1.135953e-15	1.161323e-15	
2.486069e-15	1.135839e-15	1.162186e-15	
2.488844e-15	1.135726e-15	1.163050e-15	
2.491622e-15	1.135612e-15	1.163915e-15	
2.494404e-15	1.135498e-15	1.164780e-15	
2.497188e-15	1.135385e-15	1.165646e-15	
2.499975e-15	1.135271e-15	1.166513e-15	
2.502766e-15	1.135157e-15	1.167380e-15	
2.505560e-15	1.135044e-15	1.168248e-15	
2.508357e-15	1.134930e-15	1.169116e-15	
2.511156e-15	1.134817e-15	1.169985e-15	
2.513959e-15	1.134703e-15	1.170855e-15	
2.516766e-15	1.134589e-15	1.171725e-15	
2.519575e-15	1.134476e-15	1.172597e-15	
2.522387e-15	1.134362e-15	1.173468e-15	
2.525202e-15	1.134249e-15	1.174341e-15	
2.528021e-15	1.134135e-15	1.175214e-15	
2.530843e-15	1.134022e-15	1.176087e-15	
2.533668e-15	1.133908e-15	1.176961e-15	
2.536495e-15	1.133795e-15	1.177836e-15	
2.539327e-15	1.133681e-15	1.178712e-15	
2.542161e-15	1.133568e-15	1.179588e-15	
2.544998e-15	1.133454e-15	1.180465e-15	
2.547839e-15	1.133341e-15	1.181343e-15	
2.550682e-15	1.133228e-15	1.182221e-15	
2.553529e-15	1.133114e-15	1.183100e-15	
2.556379e-15	1.133001e-15	1.183979e-15	
2.559232e-15	1.132887e-15	1.184859e-15	
2.562088e-15	1.132774e-15	1.185740e-15	
2.564948e-15	1.132661e-15	1.186621e-15	
2.567810e-15	1.132547e-15	1.187503e-15	
2.570676e-15	1.132434e-15	1.188386e-15	
2.573545e-15	1.132321e-15	1.189270e-15	
2.576417e-15	1.132207e-15	1.190154e-15	
2.579293e-15	1.132094e-15	1.191038e-15	
2.582171e-15	1.131981e-15	1.191924e-15	
2.585053e-15	1.131867e-15	1.192810e-15	
2.587938e-15	1.131754e-15	1.193696e-15	
2.590826e-15	1.131641e-15	1.194584e-15	
2.593717e-15	1.131528e-15	1.195471e-15	
2.596612e-15	1.131414e-15	1.196360e-15	
2.599509e-15	1.131301e-15	1.197249e-15	
2.602410e-15	1.131188e-15	1.198139e-15	
2.605314e-15	1.131075e-15	1.199030e-15	
2.608222e-15	1.130961e-15	1.199921e-15	
2.611132e-15	1.130848e-15	1.200813e-15	
2.614046e-15	1.130735e-15	1.201706e-15	
2.616963e-15	1.130622e-15	1.202599e-15	
2.619884e-15	1.130509e-15	1.203493e-15	
2.622807e-15	1.130396e-15	1.204387e-15	
2.625734e-15	1.130283e-15	1.205282e-15	
2.628664e-15	1.130169e-15	1.206178e-15	
2.631597e-15	1.130056e-15	1.207075e-15	
2.634533e-15	1.129943e-15	1.207972e-15	
2.637473e-15	1.129830e-15	1.208870e-15	
2.640416e-15	1.129717e-15	1.209768e-15	
2.643362e-15	1.129604e-15	1.210668e-15	
2.646312e-15	1.129491e-15	1.211567e-15	
2.649265e-15	1.129378e-15	1.212468e-15	
2.652221e-15	1.129265e-15	1.213369e-15	
2.655180e-15	1.129152e-15	1.214271e-15	
2.658143e-15	1.129039e-15	1.215173e-15	
2.661109e-15	1.128926e-15	1.216077e-15	
2.664078e-15	1.128813e-15	1.216980e-15	
2.667050e-15	1.128700e-15	1.217885e-15	
2.670026e-15	1.128587e-15	1.218790e-15	
2.673005e-15	1.128474e-15	1.219696e-15	
2.675988e-15	1.128361e-15	1.220602e-15	
2.678973e-15	1.128248e-15	1.221510e-15	
2.681962e-15	1.128135e-15	1.222417e-15	
2.684955e-15	1.128022e-15	1.223326e-15	
2.687950e-15	1.127909e-15	1.224235e-15	
2.690949e-15	1.127797e-15	1.225145e-15	
2.693951e-15	1.127684e-15	1.226056e-15	
2.696957e-15	1.127571e-15	1.226967e-15	
2.699966e-15	1.127458e-15	1.227879e-15	
2.702978e-15	1.127345e-15	1.228791e-15	
2.705994e-15	1.127232e-15	1.229705e-15	
2.709013e-15	1.127119e-15	1.230618e-15	
2.712035e-15	1.127007e-15	1.231533e-15	
2.715060e-15	1.126894e-15	1.232448e-15	
2.718089e-15	1.126781e-15	1.233364e-15	
2.721122e-15	1.126668e-15	1.234281e-15	
2.724157e-15	1.126556e-15	1.235198e-15	
2.727196e-15	1.126443e-15	1.236116e-15	
2.730239e-15	1.126330e-15	1.237035e-15	
2.733285e-15	1.126217e-15	1.237954e-15	
2.736334e-15	1.126105e-15	1.238874e-15	
2.739386e-15	1.125992e-15	1.239795e-15	
2.742442e-15	1.125879e-15	1.240716e-15	
2.745502e-15	1.125767e-15	1.241638e-15	
2.748564e-15	1.125654e-15	1.242561e-15	
2.751630e-15	1.125541e-15	1.243484e-15	
2.754700e-15	1.125429e-15	1.244408e-15	
2.757773e-15	1.125316e-15	1.245333e-15	
2.760849e-15	1.125203e-15	1.246259e-15	
2.763929e-15	1.125091e-15	1.247185e-15	
2.767012e-15	1.124978e-15	1.248112e-15	
2.770098e-15	1.124866e-15	1.249039e-15	
2.773188e-15	1.124753e-15	1.249967e-15	
2.776282e-15	1.124640e-15	1.250896e-15	
2.779378e-15	1.124528e-15	1.251826e-15	
2.782479e-15	1.124415e-15	1.252756e-15	
2.785582e-15	1.124303e-15	1.253687e-15	
2.788689e-15	1.124190e-15	1.254619e-15	
2.791800e-15	1.124078e-15	1.255551e-15	
2.794914e-15	1.123965e-15	1.256484e-15	
2.798031e-15	1.123853e-15	1.257418e-15	
2.801152e-15	1.123740e-15	1.258352e-15	
2.804277e-15	1.123628e-15	1.259287e-15	
2.807404e-15	1.123515e-15	1.260223e-15	
2.810536e-15	1.123403e-15	1.261159e-15	
2.813670e-15	1.123291e-15	1.262097e-15	
2.816809e-15	1.123178e-15	1.263034e-15	
2.819950e-15	1.123066e-15	1.263973e-15	
2.823096e-15	1.122953e-15	1.264912e-15	
2.826244e-15	1.122841e-15	1.265852e-15	
2.829396e-15	1.122729e-15	1.266793e-15	
2.832552e-15	1.122616e-15	1.267734e-15	
2.835711e-15	1.122504e-15	1.268676e-15	
2.838874e-15	1.122391e-15	1.269619e-15	
2.842040e-15	1.122279e-15	1.270562e-15	
2.845209e-15	1.122167e-15	1.271506e-15	
2.848383e-15	1.122055e-15	1.272451e-15	
2.851559e-15	1.121942e-15	1.273397e-15	
2.854739e-15	1.121830e-15	1.274343e-15	
2.857923e-15	1.121718e-15	1.275290e-15	
2.861110e-15	1.121605e-15	1.276237e-15	
2.864301e-15	1.121493e-15	1.277186e-15	
2.867495e-15	1.121381e-15	1.278135e-15	
2.870693e-15	1.121269e-15	1.279084e-15	
2.873895e-15	1.121156e-15	1.280035e-15	
2.877100e-15	1.121044e-15	1.280986e-15	
2.880308e-15	1.120932e-15	1.281938e-15	
2.883520e-15	1.120820e-15	1.282890e-15	
2.886736e-15	1.120708e-15	1.283843e-15	
2.889955e-15	1.120596e-15	1.284797e-15	
2.893177e-15	1.120483e-15	1.285752e-15	
2.896404e-15	1.120371e-15	1.286707e-15	
2.899634e-15	1.120259e-15	1.287663e-15	
2.902867e-15	1.120147e-15	1.288620e-15	
aob	eps	comm	
9.874929e-17	1.368625e-16	1.369942e-16	
9.886195e-17	1.368488e-16	1.370973e-16	
9.897473e-17	1.368351e-16	1.372004e-16	
9.908765e-17	1.368214e-16	1.373037e-16	
9.920069e-17	1.368077e-16	1.374070e-16	
9.931387e-17	1.367940e-16	1.375103e-16	
9.942717e-17	1.367804e-16	1.376138e-16	
9.954060e-17	1.367667e-16	1.377173e-16	
9.965417e-17	1.367530e-16	1.378209e-16	
9.976785e-17	1.367393e-16	1.379246e-16	
9.988167e-17	1.367256e-16	1.380283e-16	
9.999562e-17	1.367119e-16	1.381322e-16	
1.001097e-16	1.366982e-16	1.382361e-16	
1.002239e-16	1.366846e-16	1.383401e-16	
1.003382e-16	1.366709e-16	1.384442e-16	
1.004527e-16	1.366572e-16	1.385483e-16	
1.005673e-16	1.366435e-16	1.386525e-16	
1.006820e-16	1.366299e-16	1.387568e-16	
1.007969e-16	1.366162e-16	1.388612e-16	
1.009119e-16	1.366025e-16	1.389657e-16	
1.010270e-16	1.365888e-16	1.390702e-16	
1.011422e-16	1.365752e-16	1.391748e-16	
1.012576e-16	1.365615e-16	1.392795e-16	
1.013731e-16	1.365478e-16	1.393843e-16	
1.014887e-16	1.365342e-16	1.394892e-16	
1.016045e-16	1.365205e-16	1.395941e-16	
1.017204e-16	1.365068e-16	1.396991e-16	
1.018364e-16	1.364932e-16	1.398042e-16	
1.019526e-16	1.364795e-16	1.399094e-16	
1.020689e-16	1.364659e-16	1.400146e-16	
1.021853e-16	1.364522e-16	1.401199e-16	
1.023019e-16	1.364385e-16	1.402253e-16	
1.024186e-16	1.364249e-16	1.403308e-16	
1.025354e-16	1.364112e-16	1.404364e-16	
1.026523e-16	1.363976e-16	1.405420e-16	
1.027694e-16	1.363839e-16	1.406477e-16	
1.028867e-16	1.363703e-16	1.407535e-16	
1.030040e-16	1.363566e-16	1.408594e-16	
1.031215e-16	1.363430e-16	1.409654e-16	
1.032391e-16	1.363293e-16	1.410714e-16	
1.033569e-16	1.363157e-16	1.411775e-16	
1.034747e-16	1.363021e-16	1.412837e-16	
1.035928e-16	1.362884e-16	1.413900e-16	
1.037109e-16	1.362748e-16	1.414963e-16	
1.038292e-16	1.362611e-16	1.416028e-16	
1.039476e-16	1.362475e-16	1.417093e-16	
1.040662e-16	1.362339e-16	1.418159e-16	
1.041849e-16	1.362202e-16	1.419225e-16	
1.043037e-16	1.362066e-16	1.420293e-16	
1.044227e-16	1.361930e-16	1.421361e-16	
1.045417e-16	1.361793e-16	1.422430e-16	
1.046610e-16	1.361657e-16	1.423500e-16	
1.047803e-16	1.361521e-16	1.424571e-16	
1.048998e-16	1.361385e-16	1.425643e-16	
1.050195e-16	1.361248e-16	1.426715e-16	
1.051392e-16	1.361112e-16	1.427788e-16	
1.052591e-16	1.360976e-16	1.428862e-16	
1.053792e-16	1.360840e-16	1.429937e-16	
1.054994e-16	1.360703e-16	1.431012e-16	
1.056197e-16	1.360567e-16	1.432088e-16	
1.057401e-16	1.360431e-16	1.433166e-16	
1.058607e-16	1.360295e-16	1.434244e-16	
1.059814e-16	1.360159e-16	1.435322e-16	
1.061023e-16	1.360023e-16	1.436402e-16	
1.062233e-16	1.359887e-16	1.437482e-16	
1.063444e-16	1.359750e-16	1.438563e-16	
1.064657e-16	1.359614e-16	1.439645e-16	
1.065871e-16	1.359478e-16	1.440728e-16	
1.067086e-16	1.359342e-16	1.441812e-16	
1.068303e-16	1.359206e-16	1.442896e-16	
1.069521e-16	1.359070e-16	1.443981e-16	
1.070741e-16	1.358934e-16	1.445067e-16	
1.071962e-16	1.358798e-16	1.446154e-16	
1.073184e-16	1.358662e-16	1.447242e-16	
1.074408e-16	1.358526e-16	1.448330e-16	
1.075633e-16	1.358390e-16	1.449420e-16	
1.076860e-16	1.358254e-16	1.450510e-16	
1.078087e-16	1.358118e-16	1.451601e-16	
1.079317e-16	1.357982e-16	1.452692e-16	
1.080547e-16	1.357847e-16	1.453785e-16	
1.081779e-16	1.357711e-16	1.454878e-16	
1.083013e-16	1.357575e-16	1.455972e-16	
1.084248e-16	1.357439e-16	1.457067e-16	
1.085484e-16	1.357303e-16	1.458163e-16	
1.086722e-16	1.357167e-16	1.459260e-16	
1.087961e-16	1.357031e-16	1.460357e-16	
1.089201e-16	1.356896e-16	1.461456e-16	
1.090443e-16	1.356760e-16	1.462555e-16	
1.091686e-16	1.356624e-16	1.463655e-16	
1.092931e-16	1.356488e-16	1.464755e-16	
1.094177e-16	1.356352e-16	1.465857e-16	
1.095425e-16	1.356217e-16	1.466959e-16	
1.096674e-16	1.356081e-16	1.468063e-16	
1.097924e-16	1.355945e-16	1.469167e-16	
1.099176e-16	1.355810e-16	1.470271e-16	
1.100429e-16	1.355674e-16	1.471377e-16	
1.101683e-16	1.355538e-16	1.472484e-16	
1.102939e-16	1.355403e-16	1.473591e-16	
1.104197e-16	1.355267e-16	1.474699e-16	
1.105456e-16	1.355131e-16	1.475808e-16	
1.106716e-16	1.354996e-16	1.476918e-16	
1.107978e-16	1.354860e-16	1.478029e-16	
1.109241e-16	1.354724e-16	1.479140e-16	
1.110505e-16	1.354589e-16	1.480252e-16	
1.111771e-16	1.354453e-16	1.481366e-16	
1.113039e-16	1.354318e-16	1.482480e-16	
1.114308e-16	1.354182e-16	1.483594e-16	
1.115578e-16	1.354047e-16	1.484710e-16	
1.116850e-16	1.353911e-16	1.485827e-16	
1.118123e-16	1.353776e-16	1.486944e-16	
1.119397e-16	1.353640e-16	1.488062e-16	
1.120674e-16	1.353505e-16	1.489181e-16	
1.121951e-16	1.353369e-16	1.490301e-16	
1.123230e-16	1.353234e-16	1.491422e-16	
1.124510e-16	1.353098e-16	1.492543e-16	
1.125792e-16	1.352963e-16	1.493665e-16	
1.127076e-16	1.352828e-16	1.494789e-16	
1.128360e-16	1.352692e-16	1.495913e-16	
1.129647e-16	1.352557e-16	1.497038e-16	
1.130934e-16	1.352421e-16	1.498163e-16	
1.132223e-16	1.352286e-16	1.499290e-16	
1.133514e-16	1.352151e-16	1.500417e-16	
1.134806e-16	1.352015e-16	1.501545e-16	
1.136099e-16	1.351880e-16	1.502675e-16	
1.137394e-16	1.351745e-16	1.503804e-16	
1.138691e-16	1.351610e-16	1.504935e-16	
1.139989e-16	1.351474e-16	1.506067e-16	
1.141288e-16	1.351339e-16	1.507199e-16	
1.142589e-16	1.351204e-16	1.508333e-16	
1.143891e-16	1.351069e-16	1.509467e-16	
1.145195e-16	1.350933e-16	1.510602e-16	
1.146500e-16	1.350798e-16	1.511738e-16	
1.147807e-16	1.350663e-16	1.512874e-16	
1.149115e-16	1.350528e-16	1.514012e-16	
1.150425e-16	1.350393e-16	1.515150e-16	
1.151736e-16	1.350257e-16	1.516289e-16	
1.153049e-16	1.350122e-16	1.517430e-16	
1.154363e-16	1.349987e-16	1.518571e-16	
1.155679e-16	1.349852e-16	1.519712e-16	
1.156996e-16	1.349717e-16	1.520855e-16	
1.158315e-16	1.349582e-16	1.521999e-16	
1.159635e-16	1.349447e-16	1.523143e-16	
1.160956e-16	1.349312e-16	1.524288e-16	
1.162279e-16	1.349177e-16	1.525434e-16	
1.163604e-16	1.349042e-16	1.526581e-16	
1.164930e-16	1.348907e-16	1.527729e-16	
1.166258e-16	1.348772e-16	1.528878e-16	
1.167587e-16	1.348637e-16	1.530027e-16	
1.168917e-16	1.348502e-16	1.531178e-16	
1.170250e-16	1.348367e-16	1.532329e-16	
1.171583e-16	1.348232e-16	1.533481e-16	
1.172918e-16	1.348097e-16	1.534634e-16	
1.174255e-16	1.347962e-16	1.535788e-16	
1.175593e-16	1.347827e-16	1.536942e-16	
1.176933e-16	1.347692e-16	1.538098e-16	
1.178274e-16	1.347557e-16	1.539254e-16	
1.179617e-16	1.347422e-16	1.540412e-16	
1.180961e-16	1.347288e-16	1.541570e-16	
1.182307e-16	1.347153e-16	1.542729e-16	
1.183654e-16	1.347018e-16	1.543889e-16	
1.185003e-16	1.346883e-16	1.545049e-16	
1.186353e-16	1.346748e-16	1.546211e-16	
1.187705e-16	1.346614e-16	1.547373e-16	
1.189059e-16	1.346479e-16	1.548537e-16	
1.190413e-16	1.346344e-16	1.549701e-16	
1.191770e-16	1.346209e-16	1.550866e-16	
1.193128e-16	1.346075e-16	1.552032e-16	
1.194487e-16	1.345940e-16	1.553199e-16	
1.195849e-16	1.345805e-16	1.554367e-16	
1.197211e-16	1.345670e-16	1.555535e-16	
1.198575e-16	1.345536e-16	1.556705e-16	
1.199941e-16	1.345401e-16	1.557875e-16	
1.201308e-16	1.345266e-16	1.559046e-16	
1.202677e-16	1.345132e-16	1.560218e-16	
1.204047e-16	1.344997e-16	1.561391e-16	
1.205419e-16	1.344863e-16	1.562565e-16	
1.206793e-16	1.344728e-16	1.563740e-16	
1.208168e-16	1.344593e-16	1.564915e-16	
1.209544e-16	1.344459e-16	1.566092e-16	
1.210922e-16	1.344324e-16	1.567269e-16	
1.212302e-16	1.344190e-16	1.568447e-16	
1.213683e-16	1.344055e-16	1.569626e-16	
1.215066e-16	1.343921e-16	1.570806e-16	
1.216450e-16	1.343786e-16	1.571987e-16	
1.217836e-16	1.343652e-16	1.573169e-16	
1.219224e-16	1.343517e-16	1.574352e-16	
1.220613e-16	1.343383e-16	1.575535e-16	
1.222004e-16	1.343248e-16	1.576720e-16	
1.223396e-16	1.343114e-16	1.577905e-16	
1.224790e-16	1.342980e-16	1.579091e-16	
1.226185e-16	1.342845e-16	1.580278e-16	
1.227582e-16	1.342711e-16	1.581466e-16	
1.228980e-16	1.342576e-16	1.582655e-16	
1.230380e-16	1.342442e-16	1.583845e-16	
1.231782e-16	1.342308e-16	1.585035e-16	
1.233185e-16	1.342173e-16	1.586227e-16	
1.234590e-16	1.342039e-16	1.587419e-16	
1.235997e-16	1.341905e-16	1.588612e-16	
1.237405e-16	1.341770e-16	1.589807e-16	
1.238814e-16	1.341636e-16	1.591002e-16	
1.240226e-16	1.341502e-16	1.592198e-16	
1.241639e-16	1.341368e-16	1.593394e-16	
1.243053e-16	1.341233e-16	1.594592e-16	
1.244469e-16	1.341099e-16	1.595791e-16	
1.245887e-16	1.340965e-16	1.596990e-16	
1.247306e-16	1.340831e-16	1.598191e-16	
1.248727e-16	1.340696e-16	1.599392e-16	
1.250149e-16	1.340562e-16	1.600594e-16	
1.251573e-16	1.460674e-16	1.601797e-16	
1.252999e-16	1.460527e-16	1.603002e-16	
1.254426e-16	1.460381e-16	1.604206e-16	
1.255855e-16	1.460235e-16	1.605412e-16	
1.257286e-16	1.460089e-16	1.606619e-16	
1.258718e-16	1.459943e-16	1.607827e-16	
1.260152e-16	1.459797e-16	1.609035e-16	
1.261587e-16	1.459651e-16	1.610245e-16	
1.263024e-16	1.459505e-16	1.611455e-16	
1.264463e-16	1.459358e-16	1.612666e-16	
1.265903e-16	1.459212e-16	1.613878e-16	
1.267345e-16	1.459066e-16	1.615091e-16	
1.268788e-16	1.458920e-16	1.616305e-16	
1.270233e-16	1.458774e-16	1.617520e-16	
1.271680e-16	1.458628e-16	1.618736e-16	
1.273129e-16	1.458482e-16	1.619953e-16	
1.274579e-16	1.458336e-16	1.621170e-16	
1.276030e-16	1.458190e-16	1.622389e-16	
1.277484e-16	1.458045e-16	1.623608e-16	
1.278939e-16	1.457899e-16	1.624829e-16	
1.280395e-16	1.457753e-16	1.626050e-16	
1.281854e-16	1.457607e-16	1.627272e-16	
1.283313e-16	1.457461e-16	1.628495e-16	
1.284775e-16	1.457315e-16	1.629719e-16	
1.286238e-16	1.457169e-16	1.630944e-16	
1.287703e-16	1.457023e-16	1.632170e-16	
1.289170e-16	1.456878e-16	1.633397e-16	
1.290638e-16	1.456732e-16	1.634624e-16	
1.292108e-16	1.456586e-16	1.635853e-16	
1.293579e-16	1.456440e-16	1.637082e-16	
1.295053e-16	1.456294e-16	1.638313e-16	
1.296527e-16	1.456149e-16	1.639544e-16	
1.298004e-16	1.456003e-16	1.640776e-16	
1.299482e-16	1.455857e-16	1.642009e-16	
1.300962e-16	1.455712e-16	1.643244e-16	
1.302444e-16	1.455566e-16	1.644479e-16	
1.303927e-16	1.455420e-16	1.645715e-16	
1.305412e-16	1.455275e-16	1.646951e-16	
1.306898e-16	1.455129e-16	1.648189e-16	
