"nh3","no2","no3","o2","co2","Biomass","nparticle","Height","Roughness"
-6.11929837316343,-6.49829814960444,-6.68141683677141,-8.33080690683258,-5.08789437964321,-29.765825205452,6.94196345031187,-12.6461088849497,-14.1588338696286
-6.09860486790196,-6.96856720583907,-6.81153642124159,-8.18078388534654,-5.70418255467754,-29.7460407603935,6.95463886488099,-12.635676989829,-14.1438623843968
-6.86661333565096,-6.55639442986717,-6.79086152751064,-8.4925516045179,-5.56986365709041,-29.9981735198079,6.70367879038515,-12.7245541170266,-14.1376440414341
-6.45731731511028,-6.74393719375274,-6.5410309991904,-8.75307110665977,-5.32466134188764,-29.9562848298065,6.74170069465205,-12.6957353629382,-14.0944078626357
-5.91747123867075,-6.28449422588636,-6.62182398825464,-7.8141208783404,-5.91932994934878,-29.6292546550009,7.06081965470897,-12.6055470736479,-14.2049782095084
-6.05632354625981,-6.27382745808216,-7.11600972519188,-8.63956016729162,-4.93409100645647,-29.8266112447038,6.88284764327595,-12.6605503956584,-14.1665871442868
-6.31001883328201,-6.16581793425276,-6.88306266639177,-8.31025487856748,-5.2461044951011,-29.7906665556057,6.92244682772513,-12.6457973232984,-14.1775226842944
-6.14975759470625,-6.8656541029635,-7.20078428751945,-7.7969279031345,-5.2276725269787,-29.6893094995523,7.00288362407371,-12.6237574089466,-14.1725390676051
-6.24506782137095,-6.39793015554973,-6.94857673183587,-8.28230266675225,-5.48440600991124,-29.5800066150289,7.11102260029155,-12.5822374197852,-14.19298921157
-6.34528699186504,-6.43463152240016,-6.91377278792758,-8.09859799476515,-5.17415472392761,-29.566385565853,7.1185023099598,-12.5807496012894,-14.2227631636091
-6.1992274887523,-6.62032323778557,-7.10133937271521,-8.35189970955117,-5.51052097782391,-29.5927078747956,7.10249935577465,-12.5878618855624,-14.219789179123
-6.18359452962411,-6.36834219836423,-6.84948542746238,-8.1388986835755,-5.05145728861651,-29.5345537244728,7.15430280807536,-12.5634668273442,-14.1960576666573
-6.52795060164931,-6.32833686375053,-7.0424295186934,-8.2822655856076,-5.27381989494765,-29.6501573564164,7.04699534607364,-12.6131306320959,-14.1239339840794
-6.0465549360803,-6.81700091571367,-6.66245814055449,-7.88069678885924,-5.5227116997639,-29.4741098949295,7.21597500265147,-12.5562173884336,-14.2007900127173
-6.50295772697331,-6.40879982778663,-6.73885589792609,-8.03176014766066,-5.75055966621513,-29.5948896284406,7.0965558018738,-12.5930480348883,-14.1589900993039
-6.27065001812669,-6.8561120458303,-7.1691193677921,-7.98078362558277,-5.40857876080557,-29.5411628232989,7.14598446771439,-12.5694145119475,-14.1364497594527
-6.02564241281694,-6.26853644044775,-6.83729588336756,-8.42218105602274,-5.28067393137544,-29.5649575795236,7.12673015342413,-12.5819641352444,-14.1868539017701
-6.16249061876865,-6.39253930691485,-6.98679790190718,-8.18805578904341,-5.38300417471523,-29.5409231171741,7.14692964736887,-12.5673020955033,-14.2089136125537
-6.53000469484268,-6.63544068366148,-6.76192396646674,-8.00443663310485,-5.28876315374322,-29.6059245536384,7.08623613639015,-12.5842280624899,-14.2163678023399
-6.3300195111009,-6.75675240544561,-6.6999281068408,-8.16666513091577,-5.08256103366784,-29.5869247852797,7.10677005871775,-12.5826327364269,-14.2233019010341
-6.14415010075696,-6.14508203577358,-7.09408413428233,-8.08879161346011,-5.02524144648562,-29.5095312630403,7.16904204007439,-12.5634702433775,-14.1523406443399
-5.99748302184811,-6.71465864902022,-7.12342619511044,-8.52759338644312,-5.1857032221789,-29.6000979032655,7.08924315502751,-12.5808056062976,-14.2001088058095
-5.86289579805445,-6.17538738526891,-7.16782140619113,-7.94069326051186,-5.0914658120108,-29.4301377750279,7.24921505711439,-12.540508166765,-14.2086060372699
-6.42718331681655,-6.66873837851164,-6.6346787500919,-8.54277298243303,-5.0341086502819,-29.6979600144,7.00215595440362,-12.6251150207477,-14.126601980365
-6.21761310894713,-6.24971727553576,-7.32326990476232,-8.34345663046963,-5.65100028921723,-29.5839295570044,7.10791675390442,-12.5843619377266,-14.2018964140697
-5.95109103714189,-6.20119841151227,-6.57199686850277,-8.43593768102379,-5.6679328217625,-29.5533286608711,7.13313632523654,-12.5727911720985,-14.2351881142173
-5.95725676232644,-6.59367473267582,-7.39714467586212,-8.15274092937266,-5.10357328975553,-29.4992747971944,7.19278383396835,-12.559983410477,-14.1808360649903
-6.03855657392913,-6.6862130090349,-6.71878835165529,-8.04420184235364,-4.98219362046495,-29.4963175640503,7.19007298893477,-12.5600059504838,-14.1693252085279
-6.38480406818671,-6.42040301140179,-6.70074062179305,-8.38199180650539,-5.45333508881465,-29.6378465754837,7.06202023799357,-12.5975025894645,-14.1667932792979
-5.96931213370323,-6.78200407367658,-6.85991699627959,-7.91570542781231,-5.35531108806816,-29.4637506468883,7.22358739485026,-12.5498465786743,-14.1922935246937
-6.44591046755779,-6.18359404489302,-6.76973328422089,-8.4638850581804,-5.71443905484473,-29.6676636848381,7.02997291170639,-12.6067277149573,-14.1663911277336
-6.10530581176134,-6.51099461150412,-6.87142277114282,-8.66844349806181,-5.69165629485836,-29.6564924094609,7.03773035540388,-12.6056307344003,-14.15740410942
-6.36368890181957,-6.64462207945177,-7.05741547281662,-8.4497597084772,-5.19503901709454,-29.6563199107692,7.03843260262375,-12.6080793767045,-14.2207367904103
-6.60247963504935,-6.48183416230659,-6.54798443229964,-7.89397658971055,-5.11783082569981,-29.6033286411332,7.08774077597854,-12.5892906511688,-14.2165394444887
-6.58422427722592,-6.66167675638543,-6.89978611726996,-7.95763180496055,-4.98423682024172,-29.6150535808763,7.07800425454182,-12.6016538049389,-14.1986225201865
-5.83891549205435,-6.3105684895681,-6.74393719375274,-8.64548564556116,-5.18160156685208,-29.5972785398936,7.09323849911367,-12.5904154240031,-14.237151021638
-6.33790688037771,-6.61136126592833,-7.40369140355526,-8.31851980743518,-5.84132188867826,-29.6169300349048,7.07749805356923,-12.5837939433725,-14.1464891598896
-6.25595158306145,-6.22163271335916,-6.67110258837746,-8.04730656901554,-5.07357509387013,-29.5283895383391,7.15445909470536,-12.5741622755384,-14.1802699883017
-5.8820725288883,-6.53826283133279,-6.57917078324458,-8.49288191981978,-5.42184185283353,-29.5655167422266,7.12383393257423,-12.5816255200979,-14.1920190389472
-6.16724800393419,-6.44654015576948,-6.99549353826852,-7.80185261627212,-5.44426842203234,-29.4740715574416,7.20830421714074,-12.5564789286433,-14.1915580052587
-6.13210733731571,-6.96432531301026,-6.96856684452146,-8.19890383744325,-5.1277310659725,-29.5550200104447,7.1323377944906,-12.5710483224618,-14.2123388640238
-6.46821150155121,-6.91176301925522,-6.68541140732649,-8.25496685953793,-5.55243572216168,-29.6470123283369,7.04246098183443,-12.5916747125305,-14.214742742738
-6.02274924985935,-6.25595106195657,-7.21021182510842,-8.23977632638605,-5.23722226718823,-29.5201480439088,7.16611152205209,-12.5626047753816,-14.162966631061
-6.66089598230092,-7.01422730102327,-6.9717600972311,-8.07578157065777,-5.87599529730187,-29.673548602747,7.02161953513118,-12.6163369712322,-14.2296712240133
-6.55428616823979,-6.43962840974926,-7.29341693626505,-7.93503360665306,-5.14972496249821,-29.5939501602997,7.09639019783268,-12.5917202382177,-14.2227569806436
-6.30398645632041,-7.10987109590728,-6.79890087407006,-8.57406612836153,-5.26468918556805,-29.6892437349087,6.99978736442863,-12.600348744547,-14.2063351477233
-6.55991998992555,-6.33847208564458,-6.6507897151554,-8.40851243386698,-5.11582915697476,-29.6894728686009,7.01499402965174,-12.6227825301125,-14.1655034665224
-5.88602439462125,-6.24197929521832,-7.36662018280524,-8.13551912576829,-4.91496154402797,-29.4729752159277,7.21258941025148,-12.5498517917132,-14.2046534023671
-6.70644923993892,-6.57271263517052,-7.23210053359283,-7.78244908467315,-5.61056539294507,-29.6233133014716,7.07157336421153,-12.592055312155,-14.2022176863942
-5.98588056658663,-6.35963387047245,-7.0198042235068,-8.26275789367406,-5.74179591685442,-29.521352111575,7.16255252409814,-12.5609187528467,-14.1981911533734
-6.11929837316343,-6.49829814960444,-6.68141603932356,-8.33093447873565,-5.08789437964321,-29.5670610858576,7.12689080889881,-12.5773904536223,-14.1711187431234
-6.09860486790196,-6.96856709956917,-6.81153605793557,-8.18087996743686,-5.70418255467754,-29.5444230621346,7.1415617784646,-12.578215996511,-14.1895554945761
-6.86661429534432,-6.55639442986717,-6.79086152751064,-8.49263629535201,-5.56986365709041,-29.8175242192249,6.90032776315334,-12.6622318608389,-14.1571456207812
-6.45731744258007,-6.74393719375274,-6.5410309991904,-8.75326102765447,-5.32466134188764,-29.7705841178318,6.9345919329357,-12.6280553076515,-14.1534838331594
-5.91747123867075,-6.28449422588636,-6.62182398825464,-7.8141773169987,-5.91932994934878,-29.4217200996702,7.25756672289947,-12.5341497758748,-14.2515788109937
-6.05632354625981,-6.27382745808216,-7.11600955277819,-8.63978147882445,-4.93409100645647,-29.6322501702282,7.06253433276969,-12.5925661562783,-14.1561390324891
-6.31001883328201,-6.16581793425276,-6.88306169078249,-8.31036635665112,-5.2461044951011,-29.5949807706761,7.0977142629053,-12.5869490243535,-14.161036694357
-6.14975759470625,-6.8656541029635,-7.20078420709055,-7.79697646930353,-5.2276725269787,-29.4844925384037,7.20474391075422,-12.5514310748724,-14.206371669716
-6.24506782137095,-6.39793015554973,-6.94857664850259,-8.28243084053109,-5.48440600991124,-29.2812999918128,7.42535788702715,-12.4865053846761,-14.2034495884758
-6.34528699186504,-6.43463152240016,-6.91377272756544,-8.09867998124901,-5.17415472392761,-29.2668506793767,7.43779512167193,-12.487717465587,-14.2218302111724
-6.1992274887523,-6.62032323778557,-7.10133929989973,-8.35204008939926,-5.51052097782391,-29.2940146694013,7.41240185167141,-12.5026901516642,-14.1846542158503
-6.18359452962411,-6.36834219836423,-6.84948542746238,-8.13900747205422,-5.05145728861651,-29.2315566226289,7.47431830743263,-12.470937222325,-14.1440549870411
-6.52795060164931,-6.32833686375053,-7.04242942716028,-8.28237082374297,-5.27381989494765,-29.3597118242126,7.34381425217494,-12.5232777521299,-14.13595255047
-6.0465549360803,-6.81700091571367,-6.66245814055449,-7.88076880782634,-5.5227116997639,-29.1629760447585,7.54168309988211,-12.4622383960397,-14.1867087646789
-6.50295772697331,-6.40879982778663,-6.73885589792609,-8.03182809351056,-5.75055966621513,-29.2990150112887,7.40306109109009,-12.5036356338444,-14.2482528842817
-6.27065001812669,-6.8561120458303,-7.16911923792206,-7.98085936579202,-5.40857876080557,-29.2369526977309,7.47147691210162,-12.4827878083106,-14.152912678527
-6.02564241281694,-6.26853644044775,-6.83729588336756,-8.42237267693296,-5.28067393137544,-29.2643784965312,7.43979429914733,-12.4934382214056,-14.1695434835186
-6.16249061876865,-6.39253930691485,-6.98679779368214,-8.18817761528732,-5.38300417471523,-29.2382973714274,7.46611313319344,-12.4725028798613,-14.2044585110454
-6.53000469484268,-6.63544068366148,-6.76192396646674,-8.00449933388624,-5.28876315374322,-29.3102070527629,7.3946160252943,-12.5019553850566,-14.2324302323103
-6.3300195111009,-6.75675240544561,-6.69992761943247,-8.16675563962655,-5.08256103366784,-29.2876985399155,7.42153653057376,-12.4908199220449,-14.2412817759949
-6.14415010075696,-6.14508203577358,-7.09408401380049,-8.08890003721021,-5.02524144648562,-29.2049355646976,7.50030834430638,-12.4671284249377,-14.191226362394
-5.99748302184811,-6.71465864902022,-7.12342607104105,-8.52781025348527,-5.1857032221789,-29.300907062959,7.40974195408092,-12.4925393368569,-14.1957724499827
-5.86289579805445,-6.17538738526891,-7.16782114678799,-7.94079097299747,-5.0914658120108,-29.1171339957577,7.58446815307866,-12.4508935304298,-14.2294186148645
-6.42718331681655,-6.66873837851164,-6.634678597885,-8.54293262673438,-5.0341086502819,-29.4099093836084,7.30033776125929,-12.5340605540682,-14.1451569005439
-6.21761310894713,-6.24971727553576,-7.32326981385331,-8.34359717500428,-5.65100028921723,-29.285997429748,7.41878088275079,-12.4950757768628,-14.1737124741081
-5.95109103714189,-6.20119841151227,-6.57199686850277,-8.43615906766576,-5.6679328217625,-29.2516325857024,7.45552980652633,-12.4764260110499,-14.2251362833445
-5.95725676232644,-6.59367473267582,-7.39714457798293,-8.15286234880206,-5.10357328975553,-29.1911427073999,7.51272676863836,-12.471790917899,-14.1949865043184
-6.03855657392913,-6.6862130090349,-6.71878835165529,-8.04429288658902,-4.98219362046495,-29.1878135957761,7.51817281194309,-12.4698000100966,-14.1943584708512
-6.38480406818671,-6.42040301140179,-6.70074029659001,-8.38213586362319,-5.45333508881465,-29.3450524549752,7.36226448726922,-12.520020551953,-14.1016990641544
-5.96931213370323,-6.78200407367658,-6.85991699627959,-7.91578987752181,-5.35531108806816,-29.1515424212272,7.54612943369479,-12.4609297860979,-14.2091028306721
-6.44591046755779,-6.18359404489302,-6.769733110005,-8.4640071793494,-5.71443905484473,-29.3787994573169,7.32567582835765,-12.5228410710119,-14.1595890605862
-6.10530581176134,-6.51099461150412,-6.87142238541506,-8.66868362949304,-5.69165629485836,-29.363814310815,7.34717082645985,-12.5167731953857,-14.1801679292993
-6.36368890181957,-6.64462207945177,-7.05741544958783,-8.44991564358943,-5.19503901709454,-29.3641783005333,7.3462682411365,-12.5231233025427,-14.1591746982223
-6.60247963504935,-6.48183416230659,-6.54798443229964,-7.89402066770824,-5.11783082569981,-29.3086228114955,7.39326309476384,-12.5080272071187,-14.2004730870678
-6.58422427722592,-6.66167675638543,-6.89978611726996,-7.95768169463323,-4.98423682024172,-29.3204102398054,7.38262206389386,-12.509524591372,-14.1974555268772
-5.83891549205435,-6.3105684895681,-6.74393634485667,-8.64581391826355,-5.18160156685208,-29.2989005632858,7.41046808263758,-12.49990754117,-14.1741215589131
-6.33790688037771,-6.61136126592833,-7.40369130503319,-8.31863540840045,-5.84132188867826,-29.3211702060792,7.38721406699863,-12.4957435717745,-14.2158047306633
-6.25595158306145,-6.22163271335916,-6.67110258837746,-8.04738514379534,-5.07357509387013,-29.2257954066947,7.47601927739539,-12.4790134726681,-14.2005134876581
-5.8820725288883,-6.53826283133279,-6.57917049526778,-8.49315464633993,-5.42184185283353,-29.2634614727174,7.44565117427079,-12.4891187473858,-14.2336263563699
-6.16724800393419,-6.44654015576948,-6.9954934290983,-7.80191144777434,-5.44426842203234,-29.1652884548983,7.53454895899206,-12.4658809332909,-14.1706598568854
-6.13210733731571,-6.9643252071902,-6.96856678075954,-8.19901949950502,-5.1277310659725,-29.2509032397547,7.46037522440511,-12.4827326672363,-14.1576095877158
-6.46821150155121,-6.9117629991749,-6.6854112471985,-8.25505149017564,-5.55243572216168,-29.3532808829301,7.35781127041818,-12.514082243293,-14.1842168607938
-6.02274924985935,-6.25595106195657,-7.21021168979054,-8.23991257706022,-5.23722226718823,-29.2155365056183,7.49142235892326,-12.4603100322092,-14.1886308961383
-6.66089598230092,-7.01422718978859,-6.9717600119433,-8.07584106176061,-5.87599529730187,-29.3828951506718,7.32896249403891,-12.5295742457294,-14.1933946614124
-6.55428616823979,-6.43962840974926,-7.29341678920636,-7.93508992424361,-5.14972496249821,-29.2982334430686,7.40379208527469,-12.5066894791536,-14.2152859059476
-6.30398645632041,-7.10987109590728,-6.79890087407006,-8.57422735415214,-5.26468918556805,-29.3977428883098,7.30572570532804,-12.5177889671744,-14.1897515117407
-6.55991998992555,-6.33847208564458,-6.65078940579751,-8.40863084708691,-5.11582915697476,-29.4027555590635,7.30249642372733,-12.529116936602,-14.1246301842771
-5.88602439462125,-6.24197929521832,-7.36662005622309,-8.13565062581187,-4.91496154402797,-29.163623796066,7.53486948893764,-12.4599117402439,-14.2214150729925
-6.70644923993892,-6.57271263517052,-7.23210047826784,-7.78247800667046,-5.61056539294507,-29.3308042017357,7.36909649764922,-12.5098773316421,-14.1868601013934
-5.98588056658663,-6.35963387047245,-7.01980411165005,-8.2629215843462,-5.74179591685442,-29.2163091923171,7.48918846991208,-12.4733784186657,-14.1669073938769
-6.11929837316343,-6.49829814960444,-6.68141603932356,-8.33110498735314,-5.08789437964321,-29.2661820774204,7.44120308078441,-12.4990465081719,-14.0910568880313
-6.09860486790196,-6.96856699329928,-6.81153551297679,-8.18101364048044,-5.70418255467754,-29.2391680270636,7.47124925131521,-12.4781460495198,-14.1977187187262
-6.86661429534432,-6.55639442986717,-6.79086081576712,-8.49273202024051,-5.56986365709041,-29.543883877269,7.16425623395034,-12.5816857024082,-14.1844593878435
-6.45731744258007,-6.74393719375274,-6.54103058339007,-8.75349873294472,-5.32466134188764,-29.4892135331882,7.21744343169653,-12.5552624105907,-14.1182112985452
-5.91747123867075,-6.28449422588636,-6.62182398825464,-7.81424732516404,-5.91932994934878,-29.1077963698534,7.5963923040642,-12.4363437752894,-14.2522622249022
-6.05632354625981,-6.27382745808216,-7.11600945425609,-8.64005926133045,-4.93409100645647,-29.3379784161709,7.37312317982334,-12.5133099750767,-14.1166159119631
-6.31001883328201,-6.16581793425276,-6.88306169078249,-8.31049793466776,-5.2461044951011,-29.2988243920383,7.40232956216208,-12.504757215415,-14.1569603776334
-6.14975759470625,-6.8656541029635,-7.20078399261353,-7.79703365193477,-5.2276725269787,-29.174501686103,7.53069456449859,-12.4574691208911,-14.1753480065528
-6.24506782137095,-6.39793015554973,-6.94857644016941,-8.28282819666279,-5.48440600991124,-29.0806120518541,7.62119516280984,-12.4240017407819,-14.2401752004414
-6.34528699186504,-6.43463152240016,-6.91377254647905,-8.09893150981946,-5.17415472392761,-29.0656234340984,7.63742723422445,-12.425438584764,-14.2896083703755
-6.1992274887523,-6.62032323778557,-7.10133905718149,-8.35249374597223,-5.51052097782391,-29.0933023165531,7.61342374009575,-12.4349735637199,-14.2588467702128
-6.18359452962411,-6.36834219836423,-6.84948542746238,-8.13933863728502,-5.05145728861651,-29.0280210174005,7.67191994677736,-12.4100259935611,-14.2108696222945
-6.52795060164931,-6.32833686375053,-7.04242926697735,-8.28263867352648,-5.27381989494765,-29.1645549113148,7.5445437258727,-12.4525517912256,-14.2168941352734
-6.0465549360803,-6.81700000247208,-6.66245814055449,-7.8809951113097,-5.5227116997639,-28.9539698433683,7.74075135465848,-12.3990425108671,-14.2425808049448
-6.50295772697331,-6.40879982778663,-6.73885589792609,-8.03201238294175,-5.75055966621513,-29.1002474479594,7.60758011429532,-12.4381341311773,-14.2432647569617
-6.27065001812669,-6.85611109616313,-7.16911900415605,-7.98107415996364,-5.40857876080557,-29.0325540363664,7.66800020307458,-12.4216962303018,-14.179970833415
-6.02564241281694,-6.26853644044775,-6.83729588336756,-8.42297597231228,-5.28067393137544,-29.0624432322326,7.63713795212418,-12.4284697879768,-14.2334865785505
-6.16249061876865,-6.39253930691485,-6.9867976205221,-8.18853468837007,-5.38300417471523,-29.0350016107382,7.66340766489348,-12.413680176969,-14.2728120033216
-6.53000469484268,-6.63544068366148,-6.76192396646674,-8.00466170346425,-5.28876315374322,-29.1115103654215,7.59438124255182,-12.4368601122696,-14.2201963602401
-6.3300195111009,-6.75675240544561,-6.69992761943247,-8.16704567485444,-5.08256103366784,-29.086626284786,7.61795621410791,-12.4292667981246,-14.2417044918111
-6.14415010075696,-6.14508203577358,-7.09408377283687,-8.08921657931397,-5.02524144648562,-29.0003664939953,7.70047626443817,-12.4092539438087,-14.2206719582071
-5.99748302184811,-6.71465782461826,-7.12342594697167,-8.52851868337016,-5.1857032221789,-29.0998459917492,7.60817594350858,-12.4233476877778,-14.2415231346999
-5.86289614979576,-6.17538738526891,-7.16782088738492,-7.94109338592729,-5.0914658120108,-28.9069564324772,7.78655180642871,-12.3883310103208,-14.2771017683015
-6.42718331681655,-6.66873837851164,-6.634678597885,-8.54341622951052,-5.0341086502819,-29.2162774731691,7.49709629081649,-12.4704345394314,-14.2088692628876
-6.21761310894713,-6.24971727553576,-7.32326951082333,-8.3440464279491,-5.65100028921723,-29.0858389344417,7.61962607354018,-12.4289595985185,-14.2463407670051
-5.95109103714189,-6.20119841151227,-6.57199686850277,-8.43679353207291,-5.6679328217625,-29.0489575240182,7.6494068686017,-12.424715596009,-14.2425092489101
-5.95725676232644,-6.5936740022159,-7.39714431697182,-8.15325463152356,-5.10357328975553,-28.9841501531219,7.71083251891428,-12.4049876980357,-14.2722287124405
-6.03855657392913,-6.68621220775317,-6.71878835165529,-8.04460284810186,-4.98219362046495,-28.9805683553169,7.71476671569113,-12.4036444220499,-14.2294923570549
-6.38480406818671,-6.42040301140179,-6.70074029659001,-8.38250855153704,-5.45333508881465,-29.148300377595,7.55976791618353,-12.4443027601479,-14.1861897796635
-5.96931213370323,-6.78200319184275,-6.85991699627959,-7.91604803863452,-5.35531108806816,-28.9418224722097,7.74966723280719,-12.4009301216521,-14.2842279674482
-6.44591046755779,-6.18359404489302,-6.769733110005,-8.46443244426436,-5.71443905484473,-29.1846944042854,7.5234813125735,-12.458786495402,-14.1572978490322
-6.10530581176134,-6.51099461150412,-6.87142238541506,-8.66947365452288,-5.69165629485836,-29.1671076702263,7.54327334670545,-12.4511399634167,-14.2251945218955
-6.36368890181957,-6.64462207945177,-7.05741524052874,-8.45035179268789,-5.19503901709454,-29.1678270710545,7.54072773650601,-12.453422917187,-14.2532626655544
-6.60247963504935,-6.48183416230659,-6.54798443229964,-7.89414374247648,-5.11783082569981,-29.1106419245514,7.59809853220935,-12.4336609476305,-14.2300577289634
-6.58422427722592,-6.66167675638543,-6.89978611726996,-7.95782137609686,-4.98423682024172,-29.1224318180749,7.58314573795282,-12.4412789097063,-14.2653204843214
-5.83891549205435,-6.3105684895681,-6.74393634485667,-8.64675715043832,-5.18160156685208,-29.0984157554194,7.61055571657022,-12.4348880954431,-14.2095870886745
-6.33790688037771,-6.61136126592833,-7.40369114082975,-8.31901551002378,-5.84132188867826,-29.1224186658177,7.5856872937356,-12.4277334154583,-14.2679056397753
-6.25595158306145,-6.22163271335916,-6.67110258837746,-8.04764641651256,-5.07357509387013,-29.0225596436849,7.68091439751147,-12.4155994396138,-14.2349329941614
-5.8820725288883,-6.53826214024803,-6.57917049526778,-8.4938322944339,-5.42184185283353,-29.0605097832763,7.64319537173233,-12.4280595410287,-14.2979523056139
-6.16724800393419,-6.44654015576948,-6.99549321075788,-7.80208732716809,-5.44426842203234,-28.9579078967031,7.74031651532476,-12.4080798147868,-14.2713802917584
-6.13210733731571,-6.96432510137014,-6.96856656821985,-8.19939254623918,-5.1277310659725,-29.0465456833635,7.65586401761606,-12.4217942577011,-14.2248355205134
-6.46821150155121,-6.91176289877333,-6.6854112471985,-8.25533928792999,-5.55243572216168,-29.1558487341666,7.55590509361135,-12.448748586783,-14.2080248146161
-6.02274924985935,-6.25595106195657,-7.21021141915484,-8.24036670318584,-5.23722226718823,-29.0109265179819,7.68542741461177,-12.41018563835,-14.2354021453786
-6.66089598230092,-7.01422707855393,-6.97175986268967,-8.07599080205988,-5.87599529730187,-29.1875139554127,7.52466915354249,-12.4635104290573,-14.206926917642
-6.55428616823979,-6.43962840974926,-7.29341658332423,-7.93522687638045,-5.14972496249821,-29.0995785899983,7.60896983061984,-12.4401999985446,-14.2314523907029
-6.30398645632041,-7.10987085110935,-6.79889997720947,-8.574785228669,-5.26468918556805,-29.2017667480747,7.51174332322226,-12.4540743348521,-14.2048133857389
-6.55991998992555,-6.33847208564458,-6.65078940579751,-8.40897477345435,-5.11582915697476,-29.2100725832751,7.4989804698167,-12.4643524198959,-14.1817339409913
-5.88602439462125,-6.24197929521832,-7.3666197397678,-8.13607835950224,-4.91496154402797,-28.9558595434556,7.74101216752673,-12.3949563622763,-14.2740580076355
-6.70644923993892,-6.57271263517052,-7.23210022930543,-7.78256223536138,-5.61056539294507,-29.1342902399453,7.57794084790474,-12.4423465995203,-14.2739401806786
-5.98588056658663,-6.35963387047245,-7.01980377607986,-8.26340800685791,-5.74179591685442,-29.0113968626527,7.68698840845521,-12.4160701423637,-14.2217842261285
-6.11929837316343,-6.49829814960444,-6.68141603932356,-8.33157324695521,-5.08789437964321,-29.0640275339792,7.63877611197016,-12.4296636907048,-14.1793091180441
-6.09860486790196,-6.96856678075954,-6.81153551297679,-8.18136923631266,-5.70418255467754,-29.0340523239356,7.66622192566273,-12.4279840187877,-14.2361582983947
-6.86661429534432,-6.55639442986717,-6.79086063783132,-8.49297747300963,-5.56986365709041,-29.3599025512402,7.35372233039963,-12.5152360587294,-14.1931768270248
-6.45731744258007,-6.74393719375274,-6.54103030618995,-8.75405440105869,-5.32466134188764,-29.3000151449841,7.41770051532082,-12.4900215615563,-14.1247067921559
-5.91747161014198,-6.28449368969347,-6.62182398825464,-7.81447144366275,-5.91932994934878,-28.8970018256583,7.79622250212169,-12.3833581784063,-14.304024114926
-6.05632354625981,-6.27382745808216,-7.11600930647296,-8.64088164226335,-4.93409100645647,-29.1402344350037,7.5693085879509,-12.4419563465006,-14.1798652006281
-6.31001883328201,-6.16581793425276,-6.88306169078249,-8.31088520628067,-5.2461044951011,-29.0998669306618,7.60569097627388,-12.4351335322924,-14.1874633149929
-6.14975759470625,-6.86565314419119,-7.20078375132692,-7.79720278566264,-5.2276725269787,-28.9662559507825,7.72832774779732,-12.3976072221579,-14.2320760805914
-6.24506833683527,-6.39792955494931,-6.94857623183627,-8.28332068176486,-5.48440600991124,-28.7776180113646,7.92066442545728,-12.3489864412808,-14.2515992843193
-6.3452875616661,-6.43463089934739,-6.91377234527199,-8.09925302147998,-5.17415472392761,-28.7618259588201,7.93858824522896,-12.34729406217,-14.287346319933
-6.19922798112096,-6.6203224875983,-7.10133893582239,-8.35306708911284,-5.51052097782391,-28.7902425359081,7.90470391387375,-12.3647132525115,-14.2892850620479
-6.18359501435544,-6.36834161527402,-6.84948542746238,-8.13975286808961,-5.05145728861651,-28.7207669391312,7.97968130238774,-12.329667455628,-14.2165733834446
-6.52795060164931,-6.32833686375053,-7.04242915256099,-8.28299354459437,-5.27381989494765,-28.8698709026805,7.83114078333216,-12.3817502960295,-14.2185946455126
-6.04655535873484,-6.81700000247208,-6.66245814055449,-7.88127684496558,-5.5227116997639,-28.6384677067598,8.05433199416676,-12.3198201561322,-14.2381082931668
-6.50295839408538,-6.40879982778663,-6.73885589792609,-8.03225507634471,-5.75055966621513,-28.8001546312808,7.9007107117917,-12.3640796280105,-14.2543529269026
-6.27065054694784,-6.85611109616313,-7.16911874441609,-7.98134839375268,-5.40857876080557,-28.723947838105,7.97212112892166,-12.3430474800014,-14.2135260187435
-6.02564282672448,-6.2685359127434,-6.83729588336756,-8.42373818592958,-5.28067393137544,-28.7575923465375,7.94222008115977,-12.3516257936129,-14.245250358409
-6.16249109337743,-6.39253870954347,-6.98679740407209,-8.1889875289624,-5.38300417471523,-28.7281019538662,7.97322434905699,-12.3342129050345,-14.2700879659987
-6.53000538024435,-6.63543992204715,-6.76192396646674,-8.00487382384123,-5.28876315374322,-28.8114851528478,7.88532923927319,-12.3599156435297,-14.2817781418717
-6.3300200722686,-6.75675154560075,-6.69992761943247,-8.16740444299186,-5.08256103366784,-28.7830120391639,7.90970981360881,-12.3555522576337,-14.2730169167171
-6.14415056674051,-6.14508156935578,-7.0940835318733,-8.08961844600448,-5.02524144648562,-28.6915977664444,8.0061008654217,-12.3331644909022,-14.2291344000162
-5.99748342426284,-6.71465782461826,-7.12342569883296,-8.52940647080714,-5.1857032221789,-28.7962665338951,7.89930189533506,-12.3475119952167,-14.2390694086396
-5.86289614979576,-6.1753869044998,-7.16782062798192,-7.94148208795976,-5.0914658120108,-28.5897757546277,8.10844269231654,-12.3116828367988,-14.2817787178188
-6.42718331681655,-6.66873759111037,-6.634678597885,-8.54396806039853,-5.0341086502819,-28.9238170283473,7.77477172952105,-12.3882141865279,-14.2342205164971
-6.21761361045202,-6.2497167576695,-7.32326920779344,-8.34460863573186,-5.65100028921723,-28.783655082904,7.9162969705604,-12.3497655201558,-14.2819062031802
