"Biomass","nparticle","Height","Roughness"
-31.60420855447,5.12396397940326,-13.4339922707939,-14.5774765583244
-31.6208100603362,5.10594547390058,-13.4483112376727,-14.6007719126483
-31.620571000549,5.11679548992465,-13.4459015422454,-14.5947209750256
-31.5920594858818,5.13108144717212,-13.4249382244416,-14.6357273885613
-31.6284806118586,5.11439452838711,-13.4436675009637,-14.57687956691
-31.571620411921,5.14865659199363,-13.4172976881668,-14.6371848171129
-31.6509780008323,5.08140436498446,-13.4551198397681,-14.6046750474156
-31.614879815552,5.11439452838711,-13.4500493075536,-14.6000898964592
-31.608656605653,5.12158018804798,-13.4344860070715,-14.5923183020683
-31.5969678723638,5.13579843705026,-13.4264713343993,-14.6287882693252
-31.5963753013496,5.13579843705026,-13.4304617662992,-14.6244406552415
-31.6304802539968,5.09742442416865,-13.4528869680708,-14.5901942681421
-31.5888785006653,5.14749447681345,-13.4215421265251,-14.6203252984255
-31.6358963484034,5.085124146087,-13.457211089824,-14.5954324976356
-31.641183362183,5.09497644253001,-13.4562619685077,-14.5881659240551
-31.6392634893474,5.09497644253001,-13.45869366186,-14.5905742068733
-31.6163555723561,5.10473261747537,-13.4532120592838,-14.5887132588385
-31.6228356172532,5.10351828824297,-13.4527769661397,-14.5934730187906
-31.6242167045993,5.10957524195116,-13.4449565465621,-14.5708346184517
-31.6273894553992,5.10473261747537,-13.453436494196,-14.5895675333053
-31.5968968461885,5.12515374753885,-13.4290320813075,-14.5927660131456
-31.6170332390354,5.11679548992465,-13.4386858525318,-14.5880795623901
-31.584182572194,5.13697421613927,-13.428789294518,-14.6243001489506
-31.6173935457346,5.12038615805537,-13.4399104849865,-14.5741564132571
-31.6387394183091,5.09742442416865,-13.4546137936503,-14.5931501786686
-31.5982391756138,5.13108144717212,-13.4244551493842,-14.6238063232895
-31.6446497509864,5.09006242772758,-13.4467183356664,-14.6167161664021
-31.6139872147193,5.10594547390058,-13.4471188040262,-14.5928965721194
-31.657107508491,5.09006242772758,-13.4473123306598,-14.6167568847936
-31.6419839052116,5.08140436498446,-13.4493532133167,-14.6129466986814
-31.5853323778138,5.14049328135447,-13.4299564548042,-14.6275627812517
-31.6212859183105,5.09742442416865,-13.4519918607964,-14.5883269176682
-31.6002740024562,5.13108144717212,-13.425142914554,-14.6351304160674
-31.614111428713,5.12038615805537,-13.4339922552563,-14.6091096506158
-31.6147502955224,5.12989871492307,-13.4347084158495,-14.5956208573904
-31.6765424859552,5.05241682811121,-13.4753722596016,-14.6667476727599
-31.6729133137444,5.06764554881304,-13.4667646454871,-14.6233666972441
-31.5695273774426,5.15097677864933,-13.4182155807858,-14.6390413873252
-31.6318815645909,5.10108519701833,-13.4521160551187,-14.5792090244186
-31.6159170641655,5.10836678258959,-13.4495985198634,-14.5986436521797
-31.5940782388072,5.14049328135447,-13.430190744037,-14.6268746643866
-31.4472274062267,5.17727903817098,-13.3934313838751,-14.5861408373962
-31.4408571861825,5.17953383055807,-13.389484017003,-14.5891319305662
-31.4557213653505,5.17840706987548,-13.3933238356024,-14.5746618808075
-31.4310321328718,5.18178355029209,-13.3838810194103,-14.584239682611
-31.4669153709228,5.17275414357269,-13.3996464369299,-14.5652339384992
-31.4176689567632,5.1896179496247,-13.3937244946818,-14.5977574110148
-31.4478966820666,5.17953383055807,-13.3925348135419,-14.5652955456775
-31.4395012415986,5.17953383055807,-13.3881054704138,-14.5828294566377
-31.4434184123129,5.17840706987548,-13.3863526347151,-14.5924244961732
-31.4340585322245,5.17953383055807,-13.3898422619588,-14.5702010235784
-31.454623254831,5.17388728816986,-13.3982018939498,-14.5813618435955
-31.4535621654287,5.17727903817098,-13.39353064932,-14.5856000831636
-31.4196827358874,5.20070453768104,-13.3785296552059,-14.6544513784399
-31.4625866535542,5.17840706987548,-13.3920202852646,-14.5767337323669
-31.3943850930826,5.21275947818639,-13.368008762774,-14.6446885089645
-31.4908830261172,5.17161971350208,-13.3815588334273,-14.6256640879923
-31.4473286782281,5.17614973257383,-13.396563003563,-14.5894437064758
-31.4393566294229,5.17840706987548,-13.3885325865758,-14.5861090524597
-31.4245179396795,5.1851486684424,-13.391145803495,-14.6420362323253
-31.4237560854482,5.18402822014591,-13.3942167982303,-14.6386510120994
-31.4663507086224,5.17275414357269,-13.4023859276112,-14.5924854541777
-31.4143228161766,5.1896179496247,-13.3899639841894,-14.6134912573052
-31.4734140062859,5.17048399503815,-13.3942140450202,-14.5802315071356
-31.4786157969156,5.17275414357269,-13.3951223017652,-14.6010784611286
-31.4765552221935,5.17161971350208,-13.3977196210795,-14.6011257752405
-31.4497187736654,5.1806593230798,-13.3984156942192,-14.5492368259571
-31.4571817500547,5.17388728816986,-13.4024449115772,-14.5660142025897
-31.4579075173228,5.17727903817098,-13.3918297323422,-14.5777697522389
-31.4621505634512,5.17388728816986,-13.40466619181,-14.5602478625834
-31.4256716144001,5.19517660762852,-13.3767873501352,-14.5911572959287
-31.4488494271115,5.17727903817098,-13.392077566904,-14.5964206107466
-31.4097320215251,5.20510498482586,-13.3872725228887,-14.6346981853173
-31.4487724078446,5.17953383055807,-13.3897810938627,-14.5719410098277
-31.4755942797282,5.17275414357269,-13.3951862081466,-14.6162835938395
-31.4267720933643,5.18626786273941,-13.3856145650493,-14.6421827575142
-31.4830621059676,5.17161971350208,-13.3875392166187,-14.6317652545352
-31.4467818494814,5.1806593230798,-13.3899819851213,-14.5644660257603
-31.4970398341414,5.17161971350208,-13.3878132783583,-14.631289769658
-31.4808675280008,5.17048399503815,-13.3848532746244,-14.611966501104
-31.4109211513438,5.19628464098288,-13.3917510445164,-14.6307737074652
-31.4558507942543,5.17953383055807,-13.3952756381892,-14.5785645841358
-31.4290068924831,5.18290651503671,-13.3854654135541,-14.6343519678097
-31.4457909667147,5.17840706987548,-13.3863190304272,-14.5922948836513
-31.4454847002659,5.17840706987548,-13.3972641986994,-14.595083754979
-31.5233412539383,5.17048399503815,-13.3935256186861,-14.6524198410674
-31.5174753561148,5.17048399503815,-13.3896437037986,-14.6408201213532
-31.3917819951006,5.21275947818639,-13.374400981326,-14.6341258893471
-31.4676164311284,5.17275414357269,-13.3938008201042,-14.5949737601379
-31.4489035798581,5.17614973257383,-13.39604765723,-14.5747285485619
-31.4207856930044,5.18850250054083,-13.4000303414747,-14.6208302803586
-31.1871497009472,5.50776759073024,-13.2000377148325,-14.4017931697699
-31.1794129432139,5.51745289646471,-13.1917059083634,-14.3983503829526
-31.1969843849026,5.48645530866343,-13.2158568726357,-14.4049377717178
-31.1665520266978,5.53654655528029,-13.1799935064352,-14.4162373501644
-31.2134531492801,5.47058858748849,-13.2196394691608,-14.4174505787942
-31.1475520793601,5.55373447841254,-13.1714312005576,-14.38781403044
-31.1891064403062,5.50207420406206,-13.1978159990604,-14.4459148967103
-31.1758301139613,5.51181454081044,-13.190221947073,-14.392401978885
-31.1819284371168,5.50695623165936,-13.1976912164473,-14.4120003926575
-31.1702188370997,5.52863512161025,-13.1815349862796,-14.4038214722511
-31.1969983575372,5.48728346606066,-13.2090211055818,-14.4659245235584
-31.1942643272532,5.48811093818069,-13.2045618822617,-14.4109407886138
-31.1526953448016,5.56145056607841,-13.1739191308888,-14.4239561424781
-31.2046580030902,5.46890366712357,-13.221090702157,-14.3863999440058
-31.1197960384572,5.59842195899838,-13.1508203961774,-14.441149959302
-31.2422598710372,5.4089638866351,-13.246839058531,-14.4127517018118
-31.1875900073276,5.51181454081044,-13.191578351458,-14.4240722673865
-31.1767425227046,5.51504035005932,-13.1782702939068,-14.433971085215
-31.156788608423,5.54047892369801,-13.1888807888741,-14.4392765950253
-31.1557481094834,5.54126354515843,-13.1942476238879,-14.4233348364502
-31.2118257334889,5.46128619482618,-13.2239961044335,-14.4857649184976
-31.1432099707072,5.55914198482994,-13.1736545278514,-14.4028005667677
-31.2216547035861,5.45189645447634,-13.2260015494383,-14.4180873278498
-31.2260466136534,5.4380793089232,-13.2393461905923,-14.4366664084341
-31.2239220899642,5.44846002497776,-13.2264485496926,-14.4288931449659
-31.1917026742596,5.49470618055343,-13.2109589823734,-14.4504464726557
-31.2004177886616,5.48063892334199,-13.2141696001322,-14.4331808040089
-31.1996222537455,5.48230420266105,-13.2212671186144,-14.3966612968902
-31.2056990157964,5.46383180502561,-13.2167521240996,-14.4277330949021
-31.160487998282,5.54829757181581,-13.178795432646,-14.4672619879764
-31.1875471159152,5.49552753583574,-13.2069524552727,-14.3910673461832
-31.1393963435934,5.57594910314632,-13.1725634482978,-14.4707242155033
-31.1865310505187,5.48811093818069,-13.1952395188535,-14.4193297807688
-31.2221220790262,5.44846002497776,-13.2235590899132,-14.4164646488921
-31.1609223956262,5.54439588914474,-13.1693555349685,-14.4631045703261
-31.2321055768269,5.42758970225218,-13.2313962944433,-14.4500241701282
-31.1878719870709,5.50288953227681,-13.2009124927147,-14.4533437596248
-31.2477648185809,5.39816270151775,-13.2563747202568,-14.409656002439
-31.2312079178551,5.4380793089232,-13.2278654110948,-14.4794967101712
-31.1405273085362,5.56987005706993,-13.172204160317,-14.4587281384509
-31.1997333565759,5.48562646485303,-13.2231475018042,-14.4388446078771
-31.163326896608,5.54126354515843,-13.1697387542024,-14.4464635303505
-31.1845510961298,5.49880622729744,-13.2064642994714,-14.3807172891703
-31.1822273466533,5.50125821054473,-13.1929269628451,-14.3935254878135
-31.2859457899168,5.35185813347607,-13.2780748992646,-14.4872006528744
-31.2758782875111,5.36035275746749,-13.2756991732003,-14.4354756168074
-31.116388884925,5.60433039568454,-13.1532170250448,-14.4785290855933
-31.2126427034938,5.46552528553194,-13.2206347732738,-14.461237872309
-31.1901560646329,5.49962422325307,-13.2009963412417,-14.4226872571538
-31.1516616091609,5.54751845218154,-13.1816279491495,-14.4028351385661
-31.0087214735779,5.73657229747919,-13.0962643902593,-14.4011960700616
-31.000136570428,5.74236195662368,-13.0847639166171,-14.4353043374561
-31.0192754612324,5.71636959016167,-13.1045037579916,-14.4125705407768
-30.9851700665009,5.75193751654325,-13.0853978149728,-14.4270304637736
-31.0397040646712,5.71307252156329,-13.1006997376405,-14.4218535853895
-30.9620207202944,5.76016280809231,-13.0875139115156,-14.4378348644034
-31.0117520612527,5.73269381815062,-13.0919590743891,-14.4280378805177
-30.9947147286969,5.73786178830906,-13.0803043057191,-14.4480671484425
-31.0024817597243,5.73914961849349,-13.0820075105144,-14.4466386347021
-30.9892324303658,5.74620319054015,-13.0795453519874,-14.4576482848506
-31.0202985927709,5.72358510195238,-13.0994128470559,-14.4757339561186
-31.0161838720701,5.72162239278453,-13.0962714927989,-14.4397817491061
-30.9697434289076,5.76832099579377,-13.0801441601373,-14.4404381457964
-31.0273006600015,5.70244825164306,-13.0986594452637,-14.4023271038036
-30.9316108378797,5.79240366630973,-13.0770959326518,-14.4707955278608
-31.0714437675544,5.66988092298052,-13.1054189865502,-14.420698480333
-31.0094472809193,5.73398831671327,-13.1017839246974,-14.4031006358342
-30.9965377446327,5.74043579230424,-13.0818860814209,-14.4541754020658
-30.9729539249279,5.75447558897172,-13.0864482882335,-14.460808363378
-30.971712687538,5.75574221358691,-13.0914516168302,-14.4570170347667
-31.0371900070903,5.71042701737487,-13.1073487095859,-14.4619406963279
-30.9569948259184,5.76079272937298,-13.0896014869303,-14.4339777337511
-31.0490357013817,5.70511491988998,-13.0981804833749,-14.4245040857898
-31.052468246831,5.6753830001345,-13.1077499039115,-14.4436598839167
-31.0503917656139,5.68357976733868,-13.1183797607254,-14.3762632684347
-31.0149210055272,5.73204593992906,-13.0988058335966,-14.4178636324406
-31.0243274440101,5.72227705729237,-13.1087809060372,-14.4358414145756
-31.0221901182982,5.71042701737487,-13.1033362027015,-14.3887730161549
-31.0296228890988,5.71175064430538,-13.102252554778,-14.4024292168975
-30.9787783044404,5.75890177387728,-13.0787845286492,-14.4719418399099
-31.007989387523,5.72227705729237,-13.0918803091612,-14.4219085185826
-30.9540765761904,5.77888994714301,-13.0852674974728,-14.4388934603579
-31.0061796501179,5.71768537982519,-13.0940176191155,-14.4062135518793
-31.0479228174333,5.67812272787562,-13.1068012495521,-14.3968519647869
-30.9785822660253,5.75763914744691,-13.0797922926033,-14.4606967730271
-31.059684013326,5.68289926373978,-13.1046057189513,-14.4150674437774
-31.0104729648406,5.73398831671327,-13.1001983753109,-14.4222585647196
-31.0760958424437,5.64897423816121,-13.1192138737793,-14.3392299703843
-31.0600127849048,5.69507803402605,-13.1045594101897,-14.4424477301373
-30.9550969471147,5.77393023455828,-13.0838192079843,-14.4712901916517
-31.0242709233917,5.72227705729237,-13.1011520762316,-14.4239326126529
-30.9810184680522,5.75320735798372,-13.0815021434031,-14.4487152758904
-31.0051991909266,5.73528114171557,-13.0926268590135,-14.4092236616185
-31.001172171194,5.72423848322358,-13.0934735217383,-14.3918971146538
-31.1231266206796,5.61020412769664,-13.1428809454086,-14.4430749274778
-31.1097466519051,5.61822458629455,-13.1381462781465,-14.3850985464059
-30.9276466398418,5.79787979803532,-13.0751942345856,-14.4844394066555
-31.0375571327779,5.69305851129323,-13.114126020227,-14.4179420562514
-31.0127855386134,5.73139764168917,-13.0925438140978,-14.4282646341931
-30.9668221538632,5.75637492477537,-13.0880532639672,-14.4399671422132
-30.7345195296695,5.92958914338989,-13.0084079513586,-14.299290669809
-30.7247544965864,5.93595183717772,-12.9964589497833,-14.3189170188338
-30.7459162541653,5.92372089502146,-13.0131161584776,-14.3268877355253
-30.7065365458424,5.95272371879155,-12.9890439357833,-14.3403207615912
-30.7728502551801,5.89605436230332,-13.0247852969705,-14.3490391788543
-30.6766719450462,5.99446005608778,-12.9756293779164,-14.3292757520787
-30.7394459411654,5.92157841964382,-13.0141184194528,-14.3565450072052
-30.7161151351532,5.95635536999441,-12.9897065701255,-14.3145952333949
-30.7266576354675,5.93911806673577,-12.9951172795431,-14.3156745532144
-30.7111460049687,5.95116325033446,-12.984455858712,-14.3534269750733
-30.7488039907573,5.91620206260743,-13.0059833320128,-14.3952540517484
-30.7422728394831,5.93118361622305,-13.008573133174,-14.3769904415822
-30.6889023412498,5.96921893816066,-12.9834301995343,-14.3001334817422
-30.7542195556933,5.91674100091205,-13.00350657053,-14.3595997081696
-30.6427373754789,6.01615715969835,-12.9692949556458,-14.3296839988359
-30.8085744235589,5.86986172534873,-13.0235471989684,-14.4062816970626
-30.735753065526,5.92799212415241,-13.0105291038699,-14.2963126877491
-30.7195712935877,5.94646718117725,-12.98879778404,-14.3276496148036
-30.6902755526203,5.97989791073652,-12.9870434939722,-14.328941242964
-30.6887173503132,5.98141421125448,-12.9896889180001,-14.3173458693759
-30.7687714810493,5.90208673595677,-13.0242409907134,-14.4195091492771
-30.6706001832657,6.00141487796115,-12.9829980599363,-14.3361407746719
-30.7838629524903,5.88332238848828,-13.0288389289324,-14.3834195557893
-30.7853005463339,5.88943182154283,-13.0154570760401,-14.3988842495272
-30.7834154709072,5.88665943274186,-13.0309186389294,-14.3654886972252
-30.743548430866,5.91620206260743,-13.0138214636039,-14.3508547201916
-30.7537896560377,5.9156628336917,-13.0139539481076,-14.3669278640503
-30.7492121166677,5.92157841964382,-13.0182455247113,-14.3417526299365
-30.7588464113442,5.9140434001394,-13.0142926351593,-14.3466457889495
-30.6998461325404,5.94803498918065,-12.9960965060734,-14.3784095742882
-30.7316878181505,5.94122333067124,-12.996349085483,-14.3404656641621
-30.6695201070848,5.98996342098171,-12.9905886191782,-14.2899470341939
-30.7284735171784,5.94227430291721,-12.9934233206459,-14.3289333129694
-30.7798029098085,5.89550415596207,-13.0214642270485,-14.3530580833177
-30.69845741712,5.96306507258628,-12.9813039272124,-14.3393044926468
-30.7943525142895,5.88276513018464,-13.0375109531965,-14.3892373561304
-30.7381477388242,5.91620206260743,-13.0165449337761,-14.3663154113186
-30.8114065182792,5.85850441985175,-13.0277540436749,-14.3287474006509
-30.796997516926,5.87885560272533,-13.0253946912461,-14.3720708154148
-30.6702779493114,5.98846003808768,-12.9865342133072,-14.3319571698017
-30.7549384591946,5.90916930438115,-13.0116685586167,-14.351674990355
-30.7008329405017,5.95997388001661,-12.980225992256,-14.3716169841934
-30.7294198484832,5.94437293957413,-12.9886171227497,-14.3068355128332
-30.7223818995486,5.9475126595788,-12.9943729745048,-14.3251783359789
-30.8728861287889,5.82835720923783,-13.0521876649796,-14.4582830414887
-30.8538735118856,5.83246881561752,-13.053972342619,-14.3474033640728
-30.6379140384753,6.02296321416735,-12.9631034749809,-14.3020412425616
-30.7682665541527,5.90536184805457,-13.0168401155438,-14.3705978647852
-30.7403950997768,5.92372089502146,-13.0018990001021,-14.3331877729633
-30.6825463500958,5.9904640467744,-12.9753125789392,-14.3369476801681
-30.5478813088794,6.15145528341692,-12.9062222916429,-14.2792796297334
-30.5373865271613,6.15994069707988,-12.9051293470733,-14.2555708912863
-30.5596985045457,6.13988455222626,-12.9179860808488,-14.2642735085446
-30.5169522472175,6.18208490671663,-12.8880228621696,-14.3009592448909
-30.5912909374459,6.08768340484852,-12.9399490528306,-14.2627159135221
-30.4823385841344,6.22929964716518,-12.8831397313066,-14.279261924698
-30.5542365052954,6.13166117760127,-12.9327692606449,-14.2752486982165
-30.5263389676047,6.18208490671663,-12.8933739172509,-14.2577115116343
-30.5388851926679,6.15994069707988,-12.8993733103133,-14.2794780879242
-30.5218979833711,6.18125811874064,-12.888132463063,-14.2720861372855
-30.5640321248057,6.13339804299665,-12.9155165674533,-14.3165869381744
-30.5556915999499,6.14761322959791,-12.9036901469075,-14.2939639626098
-30.4979390672622,6.20213057691108,-12.8896980791443,-14.2751619575126
-30.568043220238,6.14504363503628,-12.9000537399615,-14.3106464611382
-30.4463283232238,6.25459774663835,-12.879289667613,-14.2958909599029
-30.6294160231475,6.07488615524705,-12.9399321574065,-14.2981363756567
-30.5494990024876,6.1416072055377,-12.9159255851955,-14.244911657976
-30.5310361289105,6.17295242315336,-12.9005004214997,-14.2570258477048
-30.4977896180754,6.20738205333045,-12.8918166738084,-14.2875676585517
-30.496010343185,6.21260609575152,-12.8999366056715,-14.2635713937536
-30.5860317494376,6.10345304905603,-12.9376578625924,-14.3337506529193
-30.4755599923943,6.23205501202591,-12.878175126276,-14.3168927374436
-30.6034115033467,6.08541015995051,-12.9307089701801,-14.2847713566486
-30.6031950511576,6.10657735420849,-12.9165895681027,-14.3093876221172
-30.6015069907478,6.10031895202006,-12.928224823229,-14.3330598379959
-30.5590038666333,6.12905021006055,-12.9245895098392,-14.2850637314974
-30.5696791531854,6.12249280951439,-12.9302100805405,-14.2646647755909
-30.5632280076473,6.14117682033631,-12.9208828206605,-14.2385686230641
-30.5744232697842,6.1281783704238,-12.9142006760246,-14.2412728543658
-30.5101789238528,6.18990548578182,-12.8967922941963,-14.2668399319522
-30.5434164031391,6.16835471390473,-12.8975305691332,-14.3091327687315
-30.4759904965877,6.22732687082997,-12.8919442418005,-14.2467939381957
-30.5391466597505,6.17960248922338,-12.8948037858198,-14.2938139504431
-30.5970524225896,6.11013607682548,-12.9264428396628,-14.2896381103112
-30.5078507319478,6.19031540585315,-12.8911597639356,-14.2637121313994
-30.6135258207832,6.08449941307517,-12.9390371429498,-14.2704992025049
-30.5529548103288,6.1351318969204,-12.9169244095635,-14.2966995521043
-30.6307269456106,6.06610809010375,-12.9298586678982,-14.2567356859298
-30.6179923358363,6.06703573395506,-12.9371921037507,-14.2674964273848
-30.4765168559412,6.224162311227,-12.8883365407235,-14.2479276479544
-30.5717872313245,6.11456674424197,-12.9203175898357,-14.3294603140349
-30.5101214089249,6.19440539110467,-12.8788343719781,-14.3132833790825
-30.5416202569569,6.16078529172469,-12.9113216156333,-14.2485934439987
-30.5323177119439,6.1849732932925,-12.9023134013045,-14.2159951738248
-30.7024967442997,5.96819592016863,-12.9783181041794,-14.3470306821056
-30.6793464882499,6.00733789626427,-12.9749771530583,-14.2258680745287
-30.4409200229837,6.26072803403575,-12.8692932169343,-14.2876400565759
-30.5848305189088,6.12512093192066,-12.9176584582921,-14.2764515104766
-30.5550935527112,6.13426534573965,-12.9095549205175,-14.2730470872961
-30.4889461841878,6.22059017009974,-12.8847752223236,-14.2806230127873
-30.262990279651,6.41148980654748,-12.813873346679,-14.2283302425429
