"nh3" "no2" "no3" "o2" "co2" "Biomass" "nparticle" "Height" "Roughness"
0.001016653 0.0014253806 0.00112602 9.9398406e-05 0.003810992 1.4726994715e-11 135190.8 1.105565502e-05 2.86604823480817e-06
0.0015625612 0.0011813012 0.0014437306 7.6118746e-05 0.004869993 1.3157173414e-11 121550 1.07241184688636e-05 2.83660366962779e-06
0.002648851 0.0018873698 0.0013416688 0.0001816519 0.002686982 3.37973328818e-11 311516.6 1.5715961e-05 1.87273433625004e-06
0.0023384584 0.0018872204 0.00081463342 8.3469764e-05 0.007196992 1.589310592e-11 147161.4 1.159035666e-05 2.38374852701216e-06
0.0017982698 0.0021045696 0.0010292732 0.00011459698 0.005267989 2.05913922176e-11 190138.4 1.276612572e-05 2.07570488814733e-06
0.0020714218 0.0010899402 0.0007688293 0.00018582396 0.005365983 3.28332494644e-11 302170 1.5460223e-05 1.88015843287524e-06
0.0026334208 0.001175325 0.0014072944 0.00015620802 0.005444984 2.9437140479e-11 271676.2 1.48058348e-05 1.84601731011834e-06
0.0020152298 0.001554486 0.00069469824 7.849364e-05 0.004753992 1.44832223724e-11 133977.4 1.113177084e-05 2.62368683167052e-06
0.002297431 0.0009018329 0.00058473472 0.00013842142 0.006392986 2.57487356812e-11 237832 1.402254484e-05 1.88235637121705e-06
0.002909211 0.0020275856 0.00073615676 0.00015678322 0.003756984 3.0032823058e-11 277436.6 1.4934335e-05 1.85224613032681e-06
0.0019273048 0.001534555 0.0013354074 0.00014515306 0.003899986 2.59757942164e-11 239580.8 1.402087476e-05 1.93471324122895e-06
0.001470808 0.0022132542 0.0014721524 0.00012696468 0.004809989 2.14726123978e-11 197830.4 1.294298682e-05 2.06747775472917e-06
0.0011174452 0.0021901464 0.00099080432 0.00013998134 0.003631989 2.12894128918e-11 195373.2 1.284609132e-05 2.18237193126637e-06
0.001825116 0.0015716324 0.00080260034 0.00012468908 0.006923988 2.2341138804e-11 206260 1.317258758e-05 1.99758868682925e-06
0.0027878064 0.0012069202 0.00090857294 0.00013049172 0.004901987 2.52038864926e-11 233160.6 1.389704202e-05 1.87219889204258e-06
0.0024465708 0.0014750256 0.0013034492 0.00010537018 0.002530989 2.01939314606e-11 186902.4 1.272077398e-05 2.02727767718363e-06
0.001232078 0.0017938606 0.0011110942 0.00018408876 0.005498985 2.81103126634e-11 257500.8 1.433545028e-05 1.99804614699563e-06
0.0027505486 0.00081072112 0.0009545719 9.0639746e-05 0.006753991 1.77127592056e-11 164011.6 1.21142662e-05 2.18464079548684e-06
0.00097534116 0.00082183104 0.00056443394 0.00017122746 0.003444988 2.37858041594e-11 217256 1.337406978e-05 2.10920183123545e-06
0.0029556648 0.0018195086 0.0012879116 0.00014297354 0.005206985 2.76678819244e-11 255818 1.443212648e-05 1.85488103438189e-06
0.0022817982 0.0010901016 0.0007878925 8.5716042e-05 0.002572991 1.62443270752e-11 150293.8 1.169042468e-05 2.32534833627265e-06
0.0011138824 0.0019580352 0.00062626526 7.4051268e-05 0.006458994 1.13138127272e-11 104185.8 1.06737883881357e-05 2.43463984483939e-06
0.0011727844 0.0008791537 0.00058776582 0.0001185261 0.00697099 1.85639393582e-11 170628.6 1.221711818e-05 2.35362055543342e-06
0.002038644 0.0018383118 0.001363716 7.0985694e-05 0.004987993 1.3036077529e-11 120617.4 1.0564186809596e-05 2.96985007790777e-06
0.0018702404 0.0013930602 0.0010899752 7.029528e-05 0.007474993 1.2650426212e-11 117036.6 1.05827550258454e-05 2.88208523881771e-06
0.0028634954 0.0022049748 0.00058884572 8.6623064e-05 0.004065991 1.70475673438e-11 157933.6 1.191253474e-05 2.23640223432855e-06
0.0019198208 0.0016727442 0.00096521048 0.00011661572 0.004150988 2.29403104666e-11 212378 1.345507874e-05 1.84526547739392e-06
0.0017160678 0.0016181892 0.0010017838 0.00013927358 0.005660986 2.64137026544e-11 244139.2 1.421802758e-05 1.82459607717781e-06
0.0020157328 0.001342147 0.00082940586 0.00010903174 0.004043989 2.1713758991e-11 201112.2 1.31766846e-05 1.85085304754852e-06
0.0020353052 0.001726008 0.0010665416 0.000133458 0.006399986 2.63393724682e-11 243725.8 1.423992896e-05 1.82270017672461e-06
0.0014315844 0.0017914088 0.00087977634 0.00011765038 0.005123989 2.15472090036e-11 199066.4 1.30824062e-05 1.97351200080617e-06
0.0023207272 0.001133859 0.0012875448 0.00016967866 0.003994982 3.36554532064e-11 311041.8 1.58302596e-05 1.79339325828946e-06
0.001442976 0.0016615246 0.0011909854 0.00014924518 0.003180986 2.69014887988e-11 248229.4 1.42876752e-05 1.8595271025962e-06
0.0018432484 0.0010846894 0.00078473092 0.00015544044 0.004477984 2.9649496171e-11 273865.2 1.49173753e-05 1.82397561838047e-06
0.0024068392 0.0018993446 0.0010761924 0.0001016426 0.005088989 2.09371643282e-11 194208.2 1.299621852e-05 1.88752369383766e-06
0.0020836326 0.0016840946 0.0009310691 0.00012730674 0.004593987 2.53175885548e-11 234416.6 1.400574356e-05 1.82581464143323e-06
0.0013973616 0.0013345808 0.0011645724 0.00015334476 0.005047986 2.72973449678e-11 251704.2 1.437177778e-05 1.85445311989826e-06
0.0017501886 0.001180823 0.0012356808 0.00013046392 0.006203987 2.496003424e-11 230877.8 1.392635902e-05 1.84965130643788e-06
0.0021160732 0.0021528774 0.00084085894 0.00013984486 0.006569985 2.77282115892e-11 256542 1.454308234e-05 1.81609042836518e-06
0.002478869 0.0012197552 0.00080961854 9.194795e-05 0.00559599 1.90325188592e-11 176556.8 1.254320824e-05 1.99679867076651e-06
0.0028140414 0.0020943116 0.00078846084 0.00015978966 0.006148983 3.2895455301e-11 304428.8 1.57118196e-05 1.80154896406683e-06
0.0016046438 0.001275557 0.0013155934 9.1644458e-05 0.006511991 1.74024455468e-11 161034 1.206442544e-05 2.21517947528267e-06
0.0019778558 0.0019360964 0.00066771438 0.0001099629 0.003513989 2.1827123955e-11 202101.8 1.319650238e-05 1.87120186117706e-06
0.0025953754 0.0020307534 0.001401079 0.0001001951 0.003454989 2.0884479451e-11 193851 1.301051268e-05 1.87639902347562e-06
0.0025683786 0.0013844052 0.00062670126 0.00013112536 0.006074986 2.69523096772e-11 249757.6 1.438798198e-05 1.78642339741319e-06
0.002356107 0.0012706734 0.0012148648 0.00014553822 0.006858985 2.92906795204e-11 271090.4 1.493369508e-05 1.7766321882581e-06
0.0016682688 0.0016338928 0.0012327352 0.00010650224 0.004281989 2.03876233276e-11 188718.4 1.282346846e-05 1.99042386819269e-06
0.002519253 0.001168845 0.0010607894 0.00016391188 0.004722983 3.30685970978e-11 305790.2 1.57661158e-05 1.78603178687445e-06
0.0015708464 0.0020660426 0.0011504718 9.8774398e-05 0.00329799 1.86707667294e-11 172702.8 1.240847286e-05 2.10267659117094e-06
0.0022263104 0.0014901988 0.0010387324 8.0757158e-05 0.003373991 1.63838430702e-11 151941.8 1.182544772e-05 2.22867813492795e-06
0.0017081558 0.0013080544 0.00086487774 9.9836546e-05 0.00554399 1.92344708574e-11 178071.8 1.254265832e-05 2.05922894790418e-06
0.0012729334 0.0015532766 0.0014402428 0.00017099218 0.005988985 2.92480399896e-11 269205.4 1.476927094e-05 1.85903106271757e-06
0.001309582 0.0013037484 0.001018269 0.00016077328 0.006844985 2.79154376396e-11 257180.2 1.450639784e-05 1.84025453447749e-06
0.0029090608 0.0018194988 0.0011795706 8.2079352e-05 0.005618991 1.73511637604e-11 161112 1.210454184e-05 2.07234945398538e-06
0.0017470394 0.0013546194 0.0006178494 0.00011295132 0.002904989 2.17942997682e-11 201732.4 1.318097486e-05 1.9031155257909e-06
0.0018796764 0.001996979 0.0012733636 0.00014586258 0.006259985 2.81467916004e-11 260279.8 1.462414516e-05 1.79949978257845e-06
0.0027835112 0.001452721 0.001390792 9.4826654e-05 0.004418989 1.9961546846e-11 185302 1.277491598e-05 1.94311572289854e-06
0.0020320288 0.0016151842 0.00093466876 0.00018321062 0.004320981 3.5228401774e-11 325114.6 1.61405938e-05 1.82033839780981e-06
0.0021503682 0.0009673015 0.00094748492 0.0001259057 0.005929987 2.51767717554e-11 233206.8 1.398380472e-05 1.79674520692674e-06
0.0015216638 0.001013242 0.001252538 0.0001204756 0.003877988 2.23710961884e-11 206807.2 1.328364288e-05 1.93062335671335e-06
0.0024070012 0.0019261314 0.00074768056 0.000120847 0.005314987 2.47290239268e-11 229214 1.388863792e-05 1.80045993382918e-06
0.0012198936 0.00092792234 0.00094610636 0.00014409774 0.002805987 2.46738339286e-11 227245.4 1.380238932e-05 1.90116795502314e-06
0.0013502808 0.0016162282 0.00069883666 0.00016403828 0.005800985 2.87228027946e-11 264578.4 1.4657955e-05 1.84981869687292e-06
0.0018198076 0.00082739834 0.0011168676 8.864397e-05 0.005170991 1.73192908988e-11 160424.2 1.209354526e-05 2.17771932623464e-06
0.0013935492 0.0017715546 0.0012953094 0.00010451784 0.00600099 1.90819793212e-11 176307.6 1.246260846e-05 2.11487277118282e-06
0.0027606682 0.0019554898 0.00064604306 0.00013312798 0.007335985 2.76490032406e-11 256236.8 1.456049822e-05 1.76682234720985e-06
0.001110168 0.0014299386 0.00074680304 0.0001914019 0.003658984 3.07579763294e-11 282268 1.502215544e-05 1.89975073629465e-06
0.0024999354 0.0017380332 0.0009002426 0.00011816834 0.003208987 2.43425765178e-11 225688.6 1.379879856e-05 1.79954426798814e-06
0.0021856804 0.0015141374 0.0012571156 0.00011102832 0.006170988 2.2433425056e-11 207920.2 1.333459736e-05 1.85020348937996e-06
0.0022243822 0.0009645166 0.0011063978 0.00012801162 0.003331986 2.57171457802e-11 238154.2 1.411818628e-05 1.77899301086847e-06
0.001015422 0.001425623 0.001126114 9.8230086e-05 0.003810992 1.59699778196e-11 147076 1.159661258e-05 2.47659216937434e-06
0.0015623054 0.0011814462 0.0014437652 7.541735e-05 0.004869993 1.41147554132e-11 130694.2 1.10867419882828e-05 2.58237756337569e-06
0.0026472086 0.0018884668 0.001342177 0.00017983778 0.002686981 3.63873891866e-11 336234 1.64566586e-05 1.83177915439041e-06
0.0023383016 0.001887318 0.00081472786 8.2853592e-05 0.007196991 1.69743574532e-11 157540.2 1.197467178e-05 2.15320671651066e-06
0.0017974748 0.0021047664 0.001029448 0.00011373788 0.005267988 2.21040758532e-11 204620.2 1.321549916e-05 1.9197390199165e-06
0.0020695086 0.0010914326 0.00076974514 0.00018393382 0.005365981 3.54528898334e-11 327162.2 1.61811954e-05 1.81014993656432e-06
0.002632659 0.0011760776 0.001407588 0.0001549669 0.005444983 3.16068393606e-11 292523 1.54292838e-05 1.79384648714277e-06
0.0020150734 0.0015545846 0.00069480328 7.78674e-05 0.004753992 1.5487871199e-11 143611.6 1.155439538e-05 2.33718691303759e-06
0.0022965428 0.00090251716 0.00058538552 0.00013745638 0.006392985 2.76314959002e-11 255796.8 1.45648253e-05 1.78996297945001e-06
0.002908561 0.0020279524 0.00073681576 0.00015551036 0.003756983 3.22202586328e-11 298281.2 1.55887274e-05 1.77150577036955e-06
0.001926082 0.0015351282 0.0013356322 0.00014405836 0.003899985 2.79450332176e-11 258312.4 1.45894305e-05 1.81961785337439e-06
0.0014694638 0.002213503 0.001472295 0.0001259101 0.004809988 2.31469428298e-11 213788.8 1.346775514e-05 1.87732012722449e-06
0.0011154248 0.0021905162 0.00099115014 0.00013854898 0.003631988 2.31144983818e-11 212829.6 1.339291366e-05 1.99321610101366e-06
0.0018241098 0.0015720556 0.00080291198 0.000123767 0.006923987 2.40011426092e-11 222122.8 1.37137671e-05 1.85471707441675e-06
0.002787235 0.0012074134 0.00090892676 0.00012964158 0.004901986 2.69783189658e-11 250096.2 1.442524452e-05 1.78225837512254e-06
0.0024461588 0.0014753 0.0013035368 0.00010467038 0.002530989 2.15900114742e-11 200286.2 1.317786458e-05 1.86917670707144e-06
0.001229557 0.001794895 0.0011117738 0.0001821122 0.005498984 3.0597379507e-11 281297.2 1.499967188e-05 1.89242537025589e-06
0.0027503768 0.00081110404 0.0009546672 9.003158e-05 0.00675399 1.89020348682e-11 175460.8 1.252365002e-05 1.97948535852467e-06
0.00097260602 0.00082342162 0.00056559116 0.00016914062 0.003444986 2.6026495949e-11 238673.4 1.403287336e-05 1.95881745002884e-06
0.0029550816 0.0018198492 0.0012881818 0.00014197046 0.005206984 2.96380380134e-11 274576.8 1.49884882e-05 1.76814585187639e-06
0.0022815774 0.0010903348 0.00078799828 8.5086438e-05 0.002572991 1.73570469276e-11 160958.6 1.207895976e-05 2.12618460902071e-06
0.0011134402 0.0019580602 0.00062636226 7.3179944e-05 0.006458994 1.2212881668e-11 112772.4 1.06759593212126e-05 2.67697918152093e-06
0.001171289 0.00087994868 0.00058820538 0.00011735424 0.006970989 2.0094609845e-11 185318.8 1.274531768e-05 2.0661860760344e-06
0.002038553 0.0018383646 0.0013637428 7.0399286e-05 0.004987993 1.39336866676e-11 129242.8 1.102123308e-05 2.63368377279861e-06
0.0018701508 0.0013931488 0.0010900136 6.9683414e-05 0.007474993 1.35346534292e-11 125517.4 1.08951138367677e-05 2.69080500641681e-06
0.0028634302 0.0022050468 0.00058901462 8.6041528e-05 0.00406599 1.81803660588e-11 168788 1.232132332e-05 2.03038342144153e-06
0.0019187882 0.0016731536 0.00096548228 0.00011552866 0.004150987 2.5288115844e-11 234920.6 1.400362734e-05 1.81842228455081e-06
0.0017144922 0.0016188074 0.0010023106 0.0001378331 0.005660985 2.92636289378e-11 271406.6 1.482210236e-05 1.78686354305191e-06
0.0020148572 0.0013426482 0.00082969008 0.00010803756 0.004043987 2.38977173946e-11 222119 1.36646885e-05 1.82023892405696e-06
0.0020341418 0.0017264964 0.0010669574 0.00013216548 0.006399985 2.9078292552e-11 269950.6 1.483279972e-05 1.76651885090172e-06
0.0014300354 0.0017918292 0.0008801056 0.0001163953 0.005123987 2.38859440938e-11 221412.2 1.361769364e-05 1.88405621272832e-06
0.0023181176 0.0011360338 0.0012881464 0.00016725952 0.00399498 3.7304983551e-11 345819.4 1.66342124e-05 1.85752652381034e-06
0.0014409 0.001662293 0.0011914306 0.00014751676 0.003180984 2.9951114004e-11 277225.6 1.496102686e-05 1.82440337452031e-06
0.0018415168 0.0010859832 0.00078565142 0.00015355114 0.004477983 3.28928973942e-11 304766 1.56579364e-05 1.81396369146359e-06
0.002406306 0.0018995796 0.0010763298 0.00010077036 0.005088988 2.2970138417e-11 213682.2 1.345151058e-05 1.81002780333968e-06
0.0020825792 0.0016845588 0.00093150898 0.0001261294 0.004593985 2.79167693096e-11 259270.8 1.460245078e-05 1.78208033196883e-06
0.0013951684 0.0013355878 0.001165114 0.00015150742 0.005047984 3.0434784727e-11 281658.8 1.50581368e-05 1.83875735008305e-06
0.0017487768 0.0011815828 0.0012359526 0.00012917938 0.006203985 2.76114928496e-11 256118.4 1.451347068e-05 1.80529868652659e-06
0.002114972 0.002153249 0.00084152768 0.0001384 0.006569984 3.06218627384e-11 284161.8 1.51544468e-05 1.77568295524097e-06
0.0024784692 0.001220106 0.00080979424 9.114719e-05 0.005595989 2.08569506308e-11 194091.2 1.296702136e-05 1.86161668103927e-06
0.002812308 0.0020954336 0.00078925438 0.00015767842 0.006148981 3.63255252712e-11 337131.6 1.64797904e-05 1.8331336774401e-06
0.0016038754 0.0012758928 0.0013156812 9.0681032e-05 0.00651199 1.91931582708e-11 178245.6 1.252573092e-05 2.04079767229088e-06
0.0019769832 0.0019363824 0.00066813124 0.00010895696 0.003513987 2.40298127064e-11 223315 1.369210818e-05 1.83039284581998e-06
0.0025949254 0.002030929 0.0014011628 9.9354154e-05 0.003454988 2.28895279654e-11 213037.2 1.344175676e-05 1.78055292998716e-06
0.0025676284 0.0013849274 0.0006274563 0.00012990416 0.006074984 2.96625081916e-11 275666.2 1.49947784e-05 1.78321321279663e-06
0.0023550514 0.0012716938 0.0012153192 0.00014392552 0.006858983 3.23348908028e-11 300119.4 1.5590883e-05 1.79261287857274e-06
0.0016672328 0.0016342558 0.001232875 0.0001054511 0.004281988 2.2500493705e-11 208951.4 1.330968622e-05 1.88013111471256e-06
0.002518081 0.0011698926 0.0010611716 0.00016292804 0.0047229814 3.65622912628e-11 339410.8 1.6526007e-05 1.83984224317642e-06
0.0015699164 0.0020662248 0.0011506044 9.7750362e-05 0.003297989 2.0611857974e-11 191361.6 1.28370304e-05 1.98655991601356e-06
0.0022260184 0.0014903608 0.0010388176 7.9980542e-05 0.003373991 1.79616480278e-11 167128 1.223528444e-05 2.07785094982245e-06
0.0017072972 0.0013084658 0.0008650832 9.8846688e-05 0.005543989 2.12051149554e-11 196925.4 1.29953933e-05 1.93454743602309e-06
0.0012702246 0.0015544034 0.0014407414 0.00016860006 0.005988983 3.27689079508e-11 302859.4 1.5537166e-05 1.85558865111069e-06
0.0013071564 0.0013048958 0.0010190616 0.00015868942 0.006844984 3.120728723e-11 288449.8 1.51683958e-05 1.83644174635665e-06
0.0029089838 0.0018196194 0.0011796312 8.1364642e-05 0.00561899 1.89690133742e-11 176613.2 1.249344646e-05 1.96955008111773e-06
0.0017459178 0.001355154 0.0006183628 0.00011186034 0.002904987 2.40522129806e-11 223284.8 1.367128362e-05 1.84962253886841e-06
0.0018782656 0.0019974488 0.001273785 0.0001442716 0.006259984 3.1165190325e-11 288968.4 1.52701532e-05 1.79479621407786e-06
0.0027831726 0.0014529996 0.0013908612 9.4040718e-05 0.0044189884 2.18534684526e-11 203419.6 1.321193502e-05 1.82663328592202e-06
0.002036991 0.0016134166 0.00093314058 0.00018712582 0.004320982 3.90155437986e-11 362386.4 1.69919408e-05 1.84728921536726e-06
0.0021493942 0.00096801458 0.00094792 0.00012475654 0.005929985 2.77481314474e-11 257715.2 1.455812688e-05 1.78661487854487e-06
0.0015201558 0.0010140736 0.0012527238 0.00011923368 0.003877987 2.47794923986e-11 229845.6 1.38293393e-05 1.85342927008392e-06
0.0024062156 0.0019264824 0.00074821464 0.00011978658 0.005314986 2.71931218214e-11 252754.2 1.44567205e-05 1.7809982309381e-06
0.0012175066 0.000929189 0.0009466914 0.00014235538 0.002805985 2.75705174652e-11 254983.6 1.443244592e-05 1.83496726391216e-06
0.0013478536 0.0016171968 0.00070000048 0.00016187562 0.005800983 3.2098199309e-11 296813.4 1.53925748e-05 1.84877726731511e-06
0.0018192144 0.00082793392 0.0011169676 8.776157e-05 0.00517099 1.90554706262e-11 177047.6 1.249148536e-05 2.03485997011609e-06
0.001392289 0.0017718308 0.0012954424 0.00010336866 0.006000989 2.11338612088e-11 195967.4 1.296801736e-05 1.95189119216441e-06
0.0027600034 0.0019558202 0.0006467805 0.00013185238 0.007335984 3.0412987041e-11 282557.6 1.51796702e-05 1.73430312353517e-06
0.0011067914 0.0014316926 0.0007483456 0.00018827576 0.003658982 3.47070333754e-11 319920.2 1.58429038e-05 1.88040775859515e-06
0.0024992386 0.0017384004 0.000900601 0.00011715578 0.003208986 2.6748404675e-11 248718.6 1.436845126e-05 1.75540447452105e-06
0.0021849144 0.0015145482 0.0012572604 0.00011004918 0.006170987 2.46679676194e-11 229331 1.386576606e-05 1.77123478167764e-06
0.0022234256 0.0009652478 0.001106732 0.00012684388 0.003331985 2.83397814422e-11 263264 1.468474504e-05 1.76985554585563e-06
0.0010137376 0.001425967 0.001126262 9.6825616e-05 0.003810991 1.78430001994e-11 164940 1.206516104e-05 2.26778958935775e-06
0.0015618652 0.0011816472 0.001443807 7.4547114e-05 0.004869992 1.55564043824e-11 144474.4 1.151039412e-05 2.3973670028484e-06
0.0026505208 0.0018870578 0.0013411486 0.0001836974 0.002686981 4.00619297366e-11 372307.6 1.73003578e-05 1.89567578498197e-06
0.0023380114 0.0018874312 0.00081485992 8.2085006e-05 0.00719699 1.86000639054e-11 173071.6 1.23792055e-05 2.02396905062252e-06
0.0017963558 0.00210505 0.001029677 0.0001126559 0.005267987 2.43817513474e-11 226484.2 1.375006922e-05 1.83284444360604e-06
0.0020743066 0.00108792 0.00076773792 0.00018777444 0.005365982 3.92857094382e-11 364971.6 1.70703022e-05 1.85635295750798e-06
0.0026312246 0.0011776804 0.0014080238 0.00015305104 0.005444982 3.49017338108e-11 323993.8 1.61827252e-05 1.81922301200665e-06
0.0020147762 0.0015547144 0.00069494416 7.7080402e-05 0.004753991 1.69989543918e-11 158020 1.195761906e-05 2.15012387427728e-06
0.0022955736 0.00090349152 0.000586252 0.00013606308 0.006392984 3.04788843036e-11 282998.2 1.51649742e-05 1.76997198669838e-06
0.0029071954 0.0020289908 0.00073760996 0.000153541 0.003756981 3.5544718117e-11 330022.2 1.63360026e-05 1.82102728740564e-06
0.001924761 0.0015357826 0.0013359788 0.0001425055 0.003899984 3.09244268356e-11 286763.2 1.52175554e-05 1.7941119752828e-06
0.0014677962 0.0022138662 0.0014724738 0.00012458056 0.004809986 2.56704278718e-11 237977.4 1.401352698e-05 1.85375652651798e-06
0.0011129234 0.0021910252 0.0009916312 0.00013678754 0.003631986 2.58664672102e-11 239078.6 1.402056414e-05 1.88306113492085e-06
0.0018228772 0.001572567 0.00080342064 0.00012258148 0.006923986 2.65041544056e-11 245968.6 1.425519236e-05 1.79843896085633e-06
0.0027866002 0.0012080058 0.00090942386 0.00012845748 0.004901984 2.9661712164e-11 275653.8 1.50237438e-05 1.76172053051375e-06
0.002445597 0.0014756644 0.0013036518 0.00010377332 0.002530988 2.36905715254e-11 220398.8 1.362303898e-05 1.80061038813294e-06
0.0012265134 0.001796078 0.0011127594 0.00017935516 0.005498982 3.437005126e-11 317260.6 1.58211998e-05 1.88002231862897e-06
0.0027500824 0.0008116044 0.00095478118 8.9264806e-05 0.006753989 2.06891729748e-11 192595.6 1.294261892e-05 1.87159416973869e-06
0.00096929068 0.00082529404 0.0005671562 0.00016659526 0.003444985 2.94144967342e-11 270980.6 1.47334743e-05 1.89634421971779e-06
0.002954459 0.001820476 0.0012885756 0.00014045098 0.005206983 3.2622574103e-11 303029.2 1.5684679e-05 1.77128541939676e-06
0.0022812274 0.0010906624 0.00078814486 8.4296014e-05 0.00257299 1.90294554864e-11 177002.4 1.250293118e-05 1.9849127818961e-06
0.0011127628 0.001958125 0.0006265052 7.2103058e-05 0.006458993 1.35696022168e-11 125677.2 1.08171973652525e-05 2.77708190953673e-06
0.001169371 0.0008809596 0.00058880072 0.0001159254 0.006970988 2.23980821512e-11 207323.8 1.325021698e-05 1.93008229176235e-06
0.0020384514 0.0018384446 0.0013637834 6.9648958e-05 0.004987992 1.52842558232e-11 142171.6 1.14490213e-05 2.38344139588045e-06
0.0018699964 0.0013932754 0.0010900678 6.8911306e-05 0.007474992 1.48655623498e-11 138161.8 1.13315712e-05 2.41706827645584e-06
0.0028632496 0.0022051482 0.00058924956 8.5305198e-05 0.00406599 1.9882910244e-11 185088.2 1.271903666e-05 1.91081128096144e-06
0.0019182146 0.0016733824 0.0009656884 0.00011489702 0.004150986 2.68624123212e-11 250005.4 1.444575928e-05 1.72812131851032e-06
0.0017136742 0.0016191598 0.0010026472 0.00013687554 0.005660984 3.11803509604e-11 289595.4 1.53967342e-05 1.74472464454197e-06
0.002014402 0.0013428926 0.00082988924 0.00010746718 0.004043987 2.53603214934e-11 236069.6 1.410035984e-05 1.72932315165486e-06
0.0020335794 0.0017267706 0.0010672366 0.00013129702 0.006399984 3.09197179326e-11 287494.2 1.53879042e-05 1.73723785371459e-06
0.0014291514 0.0017920774 0.00088031856 0.00011567814 0.005123987 2.5452390634e-11 236409.6 1.411008208e-05 1.78685855240231e-06
0.002322661 0.0011322682 0.001287058 0.00017194326 0.003994982 3.95402959476e-11 368137 1.7350584e-05 1.85450733675131e-06
0.001439698 0.0016627392 0.001191782 0.0001463789 0.003180983 3.20030093816e-11 296841.6 1.55566406e-05 1.77950663713332e-06
0.0018399074 0.0010871402 0.00078613696 0.00015225894 0.004477981 3.50829938022e-11 325596.2 1.62799578e-05 1.77127246691409e-06
0.0024059952 0.0018997118 0.0010764258 0.0001002675 0.005088987 2.43306411116e-11 226627.4 1.385268856e-05 1.71077934416179e-06
0.002082058 0.0016847812 0.00093181264 0.00012536296 0.004593984 2.96630480886e-11 275982.8 1.50798376e-05 1.71427538739308e-06
0.0013938294 0.0013362998 0.0011654788 0.00015029744 0.005047983 3.254704096e-11 301804.2 1.56677794e-05 1.76164142970115e-06
0.0017480728 0.0011819464 0.0012361386 0.00012838194 0.006203985 2.93931698328e-11 273101.8 1.50185006e-05 1.74339464621801e-06
0.0021141168 0.0021535496 0.00084191888 0.00013741454 0.006569983 3.25702561366e-11 302833 1.57459558e-05 1.75855628282918e-06
0.0024782434 0.001220306 0.00080989782 9.0687782e-05 0.005595988 2.2075599035e-11 205720.6 1.33456115e-05 1.76180611238521e-06
0.0028150876 0.0020941862 0.00078731104 0.00016214948 0.006148982 3.84655821384e-11 358605.6 1.71560478e-05 1.84099985114652e-06
0.0016034028 0.0012761138 0.0013157298 9.0138132e-05 0.006511989 2.03894605884e-11 189754 1.28908966e-05 1.89963493041495e-06
0.001976479 0.0019365522 0.00066841388 0.00010837296 0.003513987 2.55051173854e-11 237424.4 1.412939488e-05 1.72349287653939e-06
0.0025946618 0.002031047 0.0014012166 9.8870102e-05 0.003454987 2.42312608318e-11 225848.6 1.385884468e-05 1.71918477665416e-06
0.00256727 0.0013854568 0.00062787998 0.00012905802 0.006074983 3.14849045066e-11 292958.4 1.55440518e-05 1.75447295474146e-06
0.0023539476 0.0012726326 0.0012155982 0.00014279636 0.006858982 3.43890538548e-11 319632.6 1.62039524e-05 1.7605031129046e-06
0.001666643 0.001634463 0.001232959 0.00010484784 0.004281987 2.39138498988e-11 222538 1.37408334e-05 1.7808041307258e-06
0.0025207416 0.0011674442 0.0010601492 0.0001662036 0.004722982 3.87394186182e-11 360938.6 1.7208545e-05 1.84173972956828e-06
0.0015693532 0.002066326 0.0011506858 9.7171738e-05 0.003297988 2.1908906349e-11 203763 1.326888306e-05 1.80112404411307e-06
0.0022258258 0.0014904664 0.0010388644 7.9542678e-05 0.00337399 1.90155604344e-11 177255.2 1.257457882e-05 1.91176298105923e-06
0.0017067866 0.0013087058 0.00086520428 9.8290218e-05 0.005543988 2.2522342669e-11 209611.6 1.340877454e-05 1.79957073882667e-06
0.0012682596 0.001555415 0.0014411222 0.00016701584 0.005988981 3.51455873632e-11 325467.2 1.6183406e-05 1.80782921132818e-06
0.0013055634 0.0013057848 0.001019542 0.00015732884 0.006844982 3.3425143923e-11 309709 1.5839774e-05 1.78566253685913e-06
0.002908901 0.0018196854 0.0011796734 8.0959122e-05 0.005618989 2.00493035394e-11 186983.2 1.28478796e-05 1.81258719186128e-06
0.0017452958 0.0013554368 0.00061870266 0.0001112359 0.002904987 2.55647335344e-11 237775.4 1.414794232e-05 1.74712135740684e-06
0.0018771196 0.0019978836 0.0012740614 0.00014318234 0.006259982 3.3199046408e-11 308401.4 1.58837776e-05 1.7543278686278e-06
0.0027829572 0.0014531686 0.0013909058 9.3593474e-05 0.004418988 2.31184835592e-11 215496.6 1.361179654e-05 1.74283414798306e-06
0.0020353206 0.0016144716 0.00093347406 0.00018445144 0.004320981 4.14588286396e-11 385659.4 1.77268394e-05 1.88129904711508e-06
0.0021488786 0.00096847692 0.00094820252 0.000124026 0.005929984 2.9476138256e-11 274194.6 1.50660412e-05 1.6948708346361e-06
0.0015193238 0.0010145214 0.0012528644 0.0001185183 0.003877986 2.6393603961e-11 245282.2 1.430141816e-05 1.75125870955575e-06
0.0024058138 0.0019266502 0.00074855198 0.0001191317 0.005314985 2.88484311334e-11 268551.8 1.49216998e-05 1.72825301110445e-06
0.0012162706 0.00092983208 0.00094710908 0.0001413184 0.002805984 2.95172130402e-11 273565 1.50059598e-05 1.7532273731803e-06
0.001346125 0.0016179974 0.00070066404 0.00016045888 0.005800982 3.43750117618e-11 318486.2 1.60590528e-05 1.77942868430105e-06
